sampleID,Kartez,family,genus_new,species_new,genus_old,species_old,Native,PhotoPath,LifeHistory,FunctionalGroup,site,lf_sum_area,lf_n_pieces,lf_whole_ind,lf_wet_mass,lf_dry_mass,sla,ldmc,lf_petiole_ind,lf_iso_mass,lf_iso_d15N,lf_iso_d13C,lf_iso_pN,lf_iso_pC,lf_iso_CN,stem_wet_mass,stem_length,stem_diam_1,stem_diam_2,root_wet_mass,root_length,root_diam_1,root_diam_2,stem_dry_mass_1,stem_dry_mass_2,sdmc,sdens,root_dry_mass_1,root_dry_mass_2,rdmc,rdens,fine_root_length_sum,fine_root_p95_diam,fine_root_volume_sum,fine_root_wet_mass,fine_root_dry_mass,fr_dmc,srl,fr_dens,seed_mass_sum,seed_n,seed_mass
327,RHTR,Anacardiaceae,Rhus,trilobata,Rhus,trilobata,y,C3,p,s,core_PJ,19.19802612,5,TRUE,0.2756,0.0903,212.6027256,0.327648766,FALSE,3.147,-2.455466667,-28.14066667,1.447195203,49.1505572,33.96263138,0.2582,18.1,3.7,5,0.8532,25.1,5.2,5.8,0.1518,0.1518,0.587916344,5.60151e-4,0.3621,0.3611,0.423230192,6.04935e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,RHTR,Anacardiaceae,Rhus,trilobata,Rhus,trilobata,y,C3,p,s,core_PJ,14.51545484,5,TRUE,0.2545,0.0777,186.8140906,0.305304519,FALSE,NA,NA,NA,NA,NA,NA,0.0464,16.2,1.7,1.6,1.2534,25.7,6.9,7,0.0171,0.0171,0.368534483,4.93504e-4,0.5384,0.5374,0.42875379,5.51186e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,SATR12,Chenopodiaceae,Salsola,kali,Salsola,tragus,n,C4,a,f,core_black,NA,NA,NA,NA,0.0188,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,SATR12,Chenopodiaceae,Salsola,kali,Salsola,tragus,n,C4,a,f,NA,NA,NA,NA,NA,0.0107,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,SATR12,Chenopodiaceae,Salsola,kali,Salsola,tragus,n,C4,a,f,core_black,1.629029,15,TRUE,0.0607,0.0142,114.7203521,0.233937397,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0812,0.0811,NA,NA,0.0792,0.0788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,SATR12,Chenopodiaceae,Salsola,kali,Salsola,tragus,n,C4,a,f,core_black,3.31160628,15,TRUE,0.1646,0.031,106.826009,0.188335358,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0622,0.0617,NA,NA,0.0592,0.0589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419,SATR12,Chenopodiaceae,Salsola,kali,Salsola,tragus,n,C4,a,f,core_blue,2.09677,10,TRUE,0.1251,0.0184,113.9548913,0.147082334,FALSE,3.165,6.631533333,-14.04066667,1.853149235,35.75551489,19.29446059,0.1003,18,2,2.1,0.2391,29.7,2.5,2.9,0.0372,0.0367,0.365902293,6.17604e-4,0.1059,0.1049,0.438728565,6.15756e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420,SATR12,Chenopodiaceae,Salsola,kali,Salsola,tragus,n,C4,a,f,core_blue,1.5225776,10,TRUE,0.082,0.0175,87.00443429,0.213414634,FALSE,3.176,5.757533333,-14.97066667,0.819626437,36.55133488,44.59511461,0.1179,26.6,2.1,1.6,0.1036,36.6,1.5,1.5,0.0338,0.0335,0.284139101,4.65688e-4,0.0474,0.047,0.453667954,7.26683e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,SATR12,Chenopodiaceae,Salsola,kali,Salsola,tragus,n,C4,a,f,core_blue,1.74967392,10,TRUE,0.118,0.0146,119.8406795,0.123728814,FALSE,3.289,5.633533333,-14.08866667,1.365168668,34.319099370000004,25.13909099,0.1251,29.2,1.8,1.6,0.2233,39.8,1.5,2.4,0.0329,0.0326,0.260591527,4.913e-4,0.0888,0.0888,0.397671294,7.34056e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523,SATR12,Chenopodiaceae,Salsola,kali,Salsola,tragus,n,C4,a,f,core_black,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.84485963,0.039983074,0.096890215,98.95,14.11,0.142597271,0.168287001,145.628741,NA,NA,NA
524,SATR12,Chenopodiaceae,Salsola,kali,Salsola,tragus,n,C4,a,f,core_black,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.00555624,0.036281446,0.056660417,102.46,6.94,0.06773375,0.088968021,122.4840974,NA,NA,NA
525,SATR12,Chenopodiaceae,Salsola,kali,Salsola,tragus,n,C4,a,f,core_black,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.43067351,0.03971912,0.060231333,79.76,8.07,0.101178536,0.114580759,133.9834196,NA,NA,NA
833,SATR12,Chenopodiaceae,Salsola,kali,Salsola,tragus,n,C4,a,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.481,1,1.481
834,SATR12,Chenopodiaceae,Salsola,kali,Salsola,tragus,n,C4,a,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.843,2,2.9215
835,SATR12,Chenopodiaceae,Salsola,kali,Salsola,tragus,n,C4,a,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.263,1,2.263
370,SASU7,Lamiaceae,Salvia,subincisa,Salvia,subincisa,y,C3,a,f,core_PJ,5.95869776,5,TRUE,0.163,0.0201,296.4526249,0.123312883,FALSE,3.02,0.445533333,-28.82066667,4.586715059,44.70459258,9.746537994,0.0177,12.5,0.4,0.8,0.0074,22.1,0.3,0.5,0.0021,0.0021,0.118644068,5.72958e-4,0.0028,0.0025,0.337837838,8.81827e-4,NA,NA,NA,NA,NA,NA,NA,NA,1.423,1,1.423
371,SASU7,Lamiaceae,Salvia,subincisa,Salvia,subincisa,y,C3,a,f,core_PJ,8.04708068,5,TRUE,0.2027,0.0208,386.8788788,0.102614702,FALSE,3.232,-0.669466667,-29.49366667,3.82294376,44.70974398,11.695109,0.0269,16.8,0.7,0.8,0.009,24.1,0.6,0.2,0.0031,0.0029,0.107806691,3.90152e-4,0.0032,0.003,0.333333333,9.14392e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441,SASU7,Lamiaceae,Salvia,subincisa,Salvia,subincisa,y,C3,a,f,core_blue,5.50708576,5,TRUE,0.1359,0.0186,296.0798796,0.136865342,FALSE,NA,NA,NA,NA,NA,NA,0.0494,20.5,1.2,1.3,0.0242,13.4,0.6,1.3,0.0096,0.0089,0.180161943,3.53586e-4,0.0077,0.0067,0.276859504,6.74863e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,SASU7,Lamiaceae,Salvia,subincisa,Salvia,subincisa,y,C3,a,f,core_blue,6.75740584,5,TRUE,0.178,0.0239,282.736646,0.134269663,FALSE,3.052,4.325533333,-28.78066667,2.804360543,48.36914457,17.2478338,0.0566,20.6,1.3,1.4,0.0418,19.3,0.8,1.5,0.0129,0.0125,0.220848057,4.23728e-4,0.0112,0.0112,0.267942584,5.41962e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,SASU7,Lamiaceae,Salvia,subincisa,Salvia,subincisa,y,C3,a,f,core_PJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.58357581,0.032333976,0.010872637,18.59,0.976,0.052501345,0.071851478,89.76663098,NA,NA,NA
677,SASU7,Lamiaceae,Salvia,subincisa,Salvia,subincisa,y,C3,a,f,core_PJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.43613031,0.033109404,0.009438579,13.27,1.295,0.097588546,0.078789835,137.2028593,NA,NA,NA
678,SASU7,Lamiaceae,Salvia,subincisa,Salvia,subincisa,y,C3,a,f,core_PJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.71713137,0.033015372,0.010202857,12.07,1.01,0.083678542,0.068627505,98.99188046,NA,NA,NA
832,SASU7,Lamiaceae,Salvia,subincisa,Salvia,subincisa,y,C3,a,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.732,20,1.3366
55,SAAB,Asteraceae,Sanvitalia,abertii,Sanvitalia,abertii,y,C3,a,f,core_PJ,2.49096276,4,TRUE,0.0527,0.0073,341.2277753,0.138519924,FALSE,2.568,-2.251466667,-28.73066667,2.388424522,43.05043425,18.02461575,0.009,23,0.3,0.3,NA,NA,NA,NA,0.0017,0.0017,0.188888889,0.001045657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,SAAB,Asteraceae,Sanvitalia,abertii,Sanvitalia,abertii,y,C3,a,f,core_PJ,2.596769,5,TRUE,0.0504,0.0066,393.4498485,0.130952381,FALSE,1.245,-0.870466667,-29.45466667,2.448575665,39.6529091,16.19427558,0.0166,45.2,0.2,0.4,0.0044,23.1,0.4,0.1,0.0038,0.0034,0.204819277,0.001026158,0.001,8e-4,0.181818182,6.29927e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,SAAB,Asteraceae,Sanvitalia,abertii,Sanvitalia,abertii,y,C3,a,f,core_PJ,2.92386512,5,TRUE,0.0532,0.0081,360.9710025,0.152255639,FALSE,1.443,-1.181466667,-29.11466667,2.050325611,43.33451596,21.13543123,0.0172,36.6,0.5,0.4,0.0068,17.3,0.4,0.1,0.0042,0.0039,0.226744186,6.67245e-4,0.0018,0.0015,0.220588235,0.001577094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,SAAB,Asteraceae,Sanvitalia,abertii,Sanvitalia,abertii,y,C3,a,f,core_PJ,1.15935252,4,TRUE,0.0184,0.0022,526.9784182,0.119565217,FALSE,NA,NA,NA,NA,NA,NA,0.0081,30.5,0.2,0.2,0.001,14.7,0.1,0.2,0.0017,0.0015,0.185185185,0.00156546,3e-4,1e-4,0.1,3.71207e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,SAAB,Asteraceae,Sanvitalia,abertii,Sanvitalia,abertii,y,C3,a,f,core_black,2.52644656,5,TRUE,0.0504,0.0082,308.103239,0.162698413,FALSE,NA,NA,NA,NA,NA,NA,0.1186,46.2,1.4,1.3,0.0456,48,0.3,1.3,0.0261,0.026,0.219224283,3.92985e-4,0.0151,0.0149,0.326754386,5.46408e-4,NA,NA,NA,NA,NA,NA,NA,NA,6.636,7,0.948
568,SAAB,Asteraceae,Sanvitalia,abertii,Sanvitalia,abertii,y,C3,a,f,core_blue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9575011,0.031962199,0.006667631,6.41,0.49,0.076443058,0.040978462,73.48936432,NA,NA,NA
569,SAAB,Asteraceae,Sanvitalia,abertii,Sanvitalia,abertii,y,C3,a,f,core_blue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.24372653,0.028472378,0.004725978,8.09,0.442,0.054635352,0.033374292,93.52561242,NA,NA,NA
570,SAAB,Asteraceae,Sanvitalia,abertii,Sanvitalia,abertii,y,C3,a,f,core_blue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.21171815,0.039633025,0.012655247,9.88,1.02,0.103238866,0.099885248,80.59897853,NA,NA,NA
364,SCMU6,Asteraceae,Schkuhria,multiflora,Schkuhria,multiflora,y,C3,a,f,core_PJ,0.99935284,6,TRUE,0.024,0.0036,277.5980111,0.15,FALSE,0.503,-2.007466667,-27.49456667,3.33429947,42.42490718,12.72378428,0.0179,29.5,0.6,0.3,0.0075,12.6,0.5,0.2,0.0053,0.0052,0.290502793,0.001068741,0.002,0.0019,0.253333333,0.001476897,NA,NA,NA,NA,NA,NA,NA,NA,1.482,8,0.18525
215,SCBR2,Poaceae,Scleropogon,brevifolius,Scleropogon,brevifolius,y,C4,p,g,core_creosote,2.01483468,5,TRUE,0.0307,0.0143,140.8975301,0.465798046,FALSE,NA,NA,NA,NA,NA,NA,0.0125,12.6,0.5,0.6,0.0259,45.7,0.5,0.4,0.0054,0.0054,0.432,0.001798927,0.0109,0.0109,0.420849421,0.001493524,NA,NA,NA,NA,NA,NA,NA,NA,1.039,1,1.039
241,SCBR2,Poaceae,Scleropogon,brevifolius,Scleropogon,brevifolius,y,C4,p,g,core_blue,1.93612516,5,TRUE,0.0297,0.0134,144.4869522,0.451178451,FALSE,NA,NA,NA,NA,NA,NA,0.0256,25,0.8,0.7,0.0365,62.5,0.5,0.7,0.0121,0.012,0.46875,0.001084891,0.0135,0.0135,0.369863014,7.56936e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,SCBR2,Poaceae,Scleropogon,brevifolius,Scleropogon,brevifolius,y,C4,p,g,core_blue,2.67612368,6,TRUE,0.0419,0.0175,152.9213531,0.417661098,FALSE,3.267,1.466533333,-15.38366667,1.708167454,43.91573436,25.70926771,0.0267,16.3,1.2,1,0.0247,53.8,0.5,0.5,0.012,0.0116,0.434456929,7.46794e-4,0.0082,0.0074,0.299595142,7.00519e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,SCBR2,Poaceae,Scleropogon,brevifolius,Scleropogon,brevifolius,y,C4,p,g,core_blue,2.72709132,6,TRUE,0.0447,0.0193,141.3000684,0.431767338,FALSE,3.151,1.236533333,-15.62866667,2.025452467,44.94069138,22.18797632,0.032,16.7,1.2,0.9,0.0386,47.3,0.5,0.4,0.0116,0.0116,0.3625,7.96763e-4,0.0109,0.0107,0.277202073,0.001416526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,SCBR2,Poaceae,Scleropogon,brevifolius,Scleropogon,brevifolius,y,C4,p,g,core_blue,1.9709638,5,TRUE,0.0293,0.0115,171.3881565,0.392491468,FALSE,NA,NA,NA,NA,NA,NA,0.026,33,0.6,0.7,0.0237,43.3,0.5,0.5,0.012,0.0114,0.438461538,0.001039008,0.0117,0.0115,0.485232068,0.001352634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,SCBR2,Poaceae,Scleropogon,brevifolius,Scleropogon,brevifolius,y,C4,p,g,core_blue,1.91483488,5,TRUE,0.0299,0.0145,132.0575779,0.484949833,FALSE,3.105,2.214533333,-16.12766667,2.22793914,44.91094411,20.15806595,0.0146,15.1,0.6,0.6,0.0413,41.1,0.7,0.5,0.007,0.007,0.479452055,0.001639567,0.0113,0.0113,0.273607748,9.63478e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,SCBR2,Poaceae,Scleropogon,brevifolius,Scleropogon,brevifolius,y,C4,p,g,core_blue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.49333307,0.131242482,0.522627496,663.64,174.32,0.262672533,3.385292612,333.5454051,NA,NA,NA
634,SCBR2,Poaceae,Scleropogon,brevifolius,Scleropogon,brevifolius,y,C4,p,g,core_blue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.71694884,0.109093285,0.387938615,381.96,103.445,0.270826788,2.979668533,266.6530116,NA,NA,NA
635,SCBR2,Poaceae,Scleropogon,brevifolius,Scleropogon,brevifolius,y,C4,p,g,core_blue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.52948541,0.085811034,0.337008936,374.85,83.71,0.223315993,2.015676312,248.3910395,NA,NA,NA
836,SCBR2,Poaceae,Scleropogon,brevifolius,Scleropogon,brevifolius,y,C4,p,g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.119,4,0.27975
432,SEDI3,Nyctaginaceae,Acleisanthes,diffusa,Selinocarpus,diffusus,y,C3,p,s,core_blue,4.14579816,5,TRUE,0.2468,0.0259,160.069427,0.104943274,FALSE,3.244,4.129611111,-26.17811111,2.442455065,39.66502776,16.23981883,0.0455,17.6,1.2,1.3,0.4651,29.8,3.8,3.8,0.0152,0.0146,0.320879121,6.75615e-4,0.191,0.191,0.410664373,5.65146e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,SEDI3,Nyctaginaceae,Acleisanthes,diffusa,Selinocarpus,diffusus,y,C3,p,s,core_blue,5.30386036,5,TRUE,0.2979,0.0345,153.7350829,0.115810675,FALSE,3.141,3.536533333,-25.61966667,2.416487908,41.85772314,17.32171844,0.0256,12.1,1.3,1,0.1978,24.7,2.5,2.6,0.0076,0.0069,0.26953125,5.45912e-4,0.0699,0.0698,0.352881699,5.53265e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,SEDI3,Nyctaginaceae,Acleisanthes,diffusa,Selinocarpus,diffusus,y,C3,p,s,core_blue,5.39224728,5,TRUE,0.2732,0.0383,140.7897462,0.140190337,FALSE,3.247,3.772533333,-25.61266667,2.464074552,38.63812101,15.68058117,0.0401,13.2,1.4,1.3,0.6271,34.2,4,4.2,0.0145,0.0142,0.354114713,7.51206e-4,0.2493,0.2491,0.397225323,5.51575e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,SEDI3,Nyctaginaceae,Acleisanthes,diffusa,Selinocarpus,diffusus,y,C3,p,s,core_black,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.46735059,0.059131256,0.026712076,24.85,4.656,0.187364185,0.152819327,174.3031863,NA,NA,NA
738,SEDI3,Nyctaginaceae,Acleisanthes,diffusa,Selinocarpus,diffusus,y,C3,p,s,core_blue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.31,2,6.155
739,SEDI3,Nyctaginaceae,Acleisanthes,diffusa,Selinocarpus,diffusus,y,C3,p,s,core_blue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,SEDI3,Nyctaginaceae,Acleisanthes,diffusa,Selinocarpus,diffusus,y,C3,p,s,core_blue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.955,3,4.651666667
742,SEDI3,Nyctaginaceae,Acleisanthes,diffusa,Selinocarpus,diffusus,y,C3,p,s,core_blue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,SEFLF,Asteraceae,Senecio,flaccidus,Senecio,flaccidus,y,C3,p,f,core_blue,3.44579956,10,TRUE,0.1829,0.0296,116.4121473,0.161837069,FALSE,3.211,4.482111111,-29.61311111,2.625271892,46.73513764,17.80201806,0.3258,41.3,3.1,2.3,0.4253,32.7,3,4.1,0.113,0.1132,0.347452425,4.75241e-4,0.1435,0.1427,0.335527863,4.3739e-4,NA,NA,NA,NA,NA,NA,NA,NA,14.768,20,0.7384
166,SEFLF,Asteraceae,Senecio,flaccidus,Senecio,flaccidus,y,C3,p,f,core_blue,4.47934588,10,TRUE,0.2625,0.0317,141.3042864,0.120761905,FALSE,3.275,5.589611111,-30.94511111,2.470708466,43.24446802,17.50286147,0.516,39.5,3.6,2.9,1.4765,34.7,5.9,6.7,0.1682,0.168,0.325581395,5.10717e-4,0.5616,0.5619,0.38056214,5.18771e-4,NA,NA,NA,NA,NA,NA,NA,NA,20.551,19,1.081631579
167,SEFLF,Asteraceae,Senecio,flaccidus,Senecio,flaccidus,y,C3,p,f,core_blue,3.03612296,10,TRUE,0.1591,0.0257,118.1370802,0.161533627,FALSE,NA,NA,NA,NA,NA,NA,0.2386,30.7,2.8,2.3,0.7982,37.6,5.3,3.7,0.0787,0.0785,0.329002515,4.99082e-4,0.3035,0.3033,0.379979955,5.01902e-4,NA,NA,NA,NA,NA,NA,NA,NA,10.858,14,0.775571429
168,SEFLF,Asteraceae,Senecio,flaccidus,Senecio,flaccidus,y,C3,p,f,core_blue,2.37612428,10,TRUE,0.1062,0.0175,135.7785303,0.164783427,FALSE,3.013,3.9290375,-28.355375,2.498950818,37.15076779,14.8665462,0.1418,35.1,1.8,1.8,0.4166,27.9,2.7,4.1,0.0442,0.0441,0.31100141,4.93738e-4,0.1673,0.167,0.400864138,6.50087e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,SEFLF,Asteraceae,Senecio,flaccidus,Senecio,flaccidus,y,C3,p,f,core_blue,7.36256592,5,TRUE,0.4525,0.0514,143.2405821,0.11359116,FALSE,3.11,4.212111111,-29.98411111,2.112872802,44.40550176,21.01664696,0.65,49.9,3.7,2.9,NA,NA,NA,NA,0.2142,0.214,0.329230769,4.9897e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.937,13,0.610538462
574,SEFLF,Asteraceae,Senecio,flaccidus,Senecio,flaccidus,y,C3,p,f,core_blue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7548866,0.102623653,0.177213876,127.53,5.431,0.042586058,0.182524641,30.64658437,NA,NA,NA
575,SEFLF,Asteraceae,Senecio,flaccidus,Senecio,flaccidus,y,C3,p,f,core_blue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.534127990000002,0.065187735,0.067664071,64.42,2.05,0.031822415,0.071843794,30.29672853,NA,NA,NA
576,SEFLF,Asteraceae,Senecio,flaccidus,Senecio,flaccidus,y,C3,p,f,core_blue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.79429808,0.051920452,0.022115572,28.95,0.943,0.032573402,0.068361579,42.6396381,NA,NA,NA
116,SEBA3,Fabaceae,Senna,bauhinioides,Senna,bauhinioides,y,C3,p,f,core_blue,6.06837496,5,TRUE,0.1561,0.0427,142.1165096,0.273542601,FALSE,3.14,0.794533333,-28.55466667,1.435164703,41.79571448,29.12259087,0.0807,27.6,1.2,1.8,0.2132,19.9,2.9,2.9,0.0265,0.0265,0.328376704,5.36182e-4,0.0775,0.0771,0.36163227,5.86565e-4,NA,NA,NA,NA,NA,NA,NA,NA,17.048,4,4.262
156,SEBA3,Fabaceae,Senna,bauhinioides,Senna,bauhinioides,y,C3,p,f,core_blue,16.39480592,10,TRUE,0.5836,0.1276,128.4859398,0.218642906,TRUE,3.203,2.434533333,-28.90866667,2.65738848,43.5482812,16.38762324,0.1156,32.9,1.6,2.3,0.5099,16.9,5.1,5.4,0.0519,0.0518,0.448096886,5.21598e-4,0.2553,0.2537,0.497548539,6.93278e-4,NA,NA,NA,NA,NA,NA,NA,NA,88.993,20,4.44965
157,SEBA3,Fabaceae,Senna,bauhinioides,Senna,bauhinioides,y,C3,p,f,core_blue,6.61159968,8,TRUE,0.2387,0.0479,138.0292209,0.200670297,FALSE,3.19,1.173533333,-27.64766667,1.814054368,43.73177091,24.1071997,0.057,32.3,1.1,1,0.1197,12.3,2.5,3.5,0.0206,0.0203,0.356140351,7.25266e-4,0.0464,0.0462,0.385964912,5.26505e-4,NA,NA,NA,NA,NA,NA,NA,NA,25.635,7,3.662142857
158,SEBA3,Fabaceae,Senna,bauhinioides,Senna,bauhinioides,y,C3,p,f,core_blue,8.4870798,10,TRUE,0.3049,0.0796,106.6216055,0.261069203,TRUE,NA,NA,NA,NA,NA,NA,0.061,11,2.1,2.5,0.3544,12,5.6,6,0.026,0.0255,0.418032787,5.56556e-4,0.1625,0.1613,0.45513544,5.08552e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,SEBA3,Fabaceae,Senna,bauhinioides,Senna,bauhinioides,y,C3,p,f,core_blue,5.47805356,8,TRUE,0.1292,0.0289,189.5520263,0.223684211,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029,22.2,0.9,0.7,NA,NA,NA,NA,0.009,0.0087,0.3,7.75605e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,SEBA3,Fabaceae,Senna,bauhinioides,Senna,bauhinioides,y,C3,p,f,core_blue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.24516058,0.044888987,0.010419519,40.23,1.885,0.04685558,0.109306028,180.9104705,NA,NA,NA
