site_code,site,experiment_type,block,plot,N,P,K,Exclose,Treatment_Other_Name,Treatment_Other_Level,Treatment,first_nutrient_year,first_fenced_year
gilb.za,gilb,Experimental (Full Factorial),2,15,0,0,0,1,NULL,NULL,Fence,2011,2011
gilb.za,gilb,Experimental (Full Factorial),2,16,1,0,0,0,NULL,NULL,N,2011,2011
gilb.za,gilb,Experimental (Full Factorial),2,17,0,1,0,0,NULL,NULL,P,2011,2011
gilb.za,gilb,Experimental (Full Factorial),2,18,1,1,1,1,NULL,NULL,NPK+Fence,2011,2011
gilb.za,gilb,Experimental (Full Factorial),2,19,0,1,1,0,NULL,NULL,PK,2011,2011
gilb.za,gilb,Experimental (Full Factorial),2,20,1,0,1,0,NULL,NULL,NK,2011,2011
gilb.za,gilb,Experimental (Full Factorial),3,21,0,1,1,0,NULL,NULL,PK,2011,2011
gilb.za,gilb,Experimental (Full Factorial),3,22,0,1,0,0,NULL,NULL,P,2011,2011
gilb.za,gilb,Experimental (Full Factorial),3,23,1,0,0,0,NULL,NULL,N,2011,2011
gilb.za,gilb,Experimental (Full Factorial),3,24,1,1,0,0,NULL,NULL,NP,2011,2011
gilb.za,gilb,Experimental (Full Factorial),3,25,0,0,1,0,NULL,NULL,K,2011,2011
gilb.za,gilb,Experimental (Full Factorial),3,26,0,0,0,0,NULL,NULL,Control,2011,2011
gilb.za,gilb,Experimental (Full Factorial),3,27,1,1,1,0,NULL,NULL,NPK,2011,2011
gilb.za,gilb,Experimental (Full Factorial),3,28,0,0,0,1,NULL,NULL,Fence,2011,2011
gilb.za,gilb,Experimental (Full Factorial),3,29,1,0,1,0,NULL,NULL,NK,2011,2011
gilb.za,gilb,Experimental (Full Factorial),3,30,1,1,1,1,NULL,NULL,NPK+Fence,2011,2011
glac.us,glac,Observational,1,1,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,1,2,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,1,3,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,1,4,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,1,5,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,1,6,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,1,7,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,1,8,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,1,9,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,1,10,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,2,11,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,2,12,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,2,13,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,2,14,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,2,15,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,2,16,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,2,17,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,2,18,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,2,19,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,2,20,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,3,21,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,3,22,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,3,23,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,3,24,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,3,25,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,3,26,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,3,27,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,3,28,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,3,29,0,0,0,0,NULL,NULL,Control,NULL,NULL
glac.us,glac,Observational,3,30,0,0,0,0,NULL,NULL,Control,NULL,NULL
glcr.us,glcr,Experimental (Full Factorial),1,1,1,0,1,0,NULL,NULL,NK,2016,2016
glcr.us,glcr,Experimental (Full Factorial),1,2,1,1,1,1,NULL,NULL,NPK+Fence,2016,2016
glcr.us,glcr,Experimental (Full Factorial),1,3,0,1,1,0,NULL,NULL,PK,2016,2016
glcr.us,glcr,Experimental (Full Factorial),1,4,0,0,0,1,NULL,NULL,Fence,2016,2016
glcr.us,glcr,Experimental (Full Factorial),1,5,1,1,0,0,NULL,NULL,NP,2016,2016
glcr.us,glcr,Experimental (Full Factorial),1,6,0,0,1,0,NULL,NULL,K,2016,2016
glcr.us,glcr,Experimental (Full Factorial),1,7,0,0,0,0,NULL,NULL,Control,2016,2016
glcr.us,glcr,Experimental (Full Factorial),1,8,0,1,0,0,NULL,NULL,P,2016,2016
glcr.us,glcr,Experimental (Full Factorial),1,9,1,0,0,0,NULL,NULL,N,2016,2016
glcr.us,glcr,Experimental (Full Factorial),1,10,1,1,1,0,NULL,NULL,NPK,2016,2016
glcr.us,glcr,Experimental (Full Factorial),2,11,1,1,0,0,NULL,NULL,NP,2016,2016
glcr.us,glcr,Experimental (Full Factorial),2,12,0,0,1,0,NULL,NULL,K,2016,2016
glcr.us,glcr,Experimental (Full Factorial),2,13,1,1,1,1,NULL,NULL,NPK+Fence,2016,2016
glcr.us,glcr,Experimental (Full Factorial),2,14,1,0,1,0,NULL,NULL,NK,2016,2016
glcr.us,glcr,Experimental (Full Factorial),2,15,1,1,1,0,NULL,NULL,NPK,2016,2016
glcr.us,glcr,Experimental (Full Factorial),2,16,0,0,0,1,NULL,NULL,Fence,2016,2016
glcr.us,glcr,Experimental (Full Factorial),2,17,0,0,0,0,NULL,NULL,Control,2016,2016
glcr.us,glcr,Experimental (Full Factorial),2,18,0,1,0,0,NULL,NULL,P,2016,2016
glcr.us,glcr,Experimental (Full Factorial),2,19,1,0,0,0,NULL,NULL,N,2016,2016
glcr.us,glcr,Experimental (Full Factorial),2,20,0,1,1,0,NULL,NULL,PK,2016,2016
glcr.us,glcr,Experimental (Full Factorial),3,21,0,1,1,0,NULL,NULL,PK,2016,2016
glcr.us,glcr,Experimental (Full Factorial),3,22,0,0,1,0,NULL,NULL,K,2016,2016
glcr.us,glcr,Experimental (Full Factorial),3,23,0,0,0,1,NULL,NULL,Fence,2016,2016
glcr.us,glcr,Experimental (Full Factorial),3,24,1,0,0,0,NULL,NULL,N,2016,2016
glcr.us,glcr,Experimental (Full Factorial),3,25,1,1,1,1,NULL,NULL,NPK+Fence,2016,2016
glcr.us,glcr,Experimental (Full Factorial),3,26,1,1,0,0,NULL,NULL,NP,2016,2016
glcr.us,glcr,Experimental (Full Factorial),3,27,1,1,1,0,NULL,NULL,NPK,2016,2016
glcr.us,glcr,Experimental (Full Factorial),3,28,1,0,1,0,NULL,NULL,NK,2016,2016
glcr.us,glcr,Experimental (Full Factorial),3,29,0,0,0,0,NULL,NULL,Control,2016,2016
glcr.us,glcr,Experimental (Full Factorial),3,30,0,1,0,0,NULL,NULL,P,2016,2016
hall.us,hall,Experimental (Full Factorial),1,1,1,1,0,0,NULL,NULL,NP,2008,2008
hall.us,hall,Experimental (Full Factorial),1,2,1,1,1,0,NULL,NULL,NPK,2008,2008
hall.us,hall,Experimental (Full Factorial),1,3,0,0,0,0,NULL,NULL,Control,2008,2008
hall.us,hall,Experimental (Full Factorial),1,4,0,1,0,0,NULL,NULL,P,2008,2008
hall.us,hall,Experimental (Full Factorial),1,5,0,0,1,0,NULL,NULL,K,2008,2008
hall.us,hall,Experimental (Full Factorial),1,6,0,1,1,0,NULL,NULL,PK,2008,2008
hall.us,hall,Experimental (Full Factorial),1,7,1,0,1,0,NULL,NULL,NK,2008,2008
hall.us,hall,Experimental (Full Factorial),1,8,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
hall.us,hall,Experimental (Full Factorial),1,9,0,0,0,1,NULL,NULL,Fence,2008,2008
hall.us,hall,Experimental (Full Factorial),1,10,1,0,0,0,NULL,NULL,N,2008,2008
hall.us,hall,Experimental (Full Factorial),2,11,0,1,0,0,NULL,NULL,P,2008,2008
hall.us,hall,Experimental (Full Factorial),2,12,1,0,1,0,NULL,NULL,NK,2008,2008
hall.us,hall,Experimental (Full Factorial),2,13,0,0,0,0,NULL,NULL,Control,2008,2008
hall.us,hall,Experimental (Full Factorial),2,14,1,1,0,0,NULL,NULL,NP,2008,2008
hall.us,hall,Experimental (Full Factorial),2,15,0,0,1,0,NULL,NULL,K,2008,2008
hall.us,hall,Experimental (Full Factorial),2,16,1,1,1,0,NULL,NULL,NPK,2008,2008
hall.us,hall,Experimental (Full Factorial),2,17,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
hall.us,hall,Experimental (Full Factorial),2,18,1,0,0,0,NULL,NULL,N,2008,2008
hall.us,hall,Experimental (Full Factorial),2,19,0,1,1,0,NULL,NULL,PK,2008,2008
hall.us,hall,Experimental (Full Factorial),2,20,0,0,0,1,NULL,NULL,Fence,2008,2008
hall.us,hall,Experimental (Full Factorial),3,21,0,1,1,0,NULL,NULL,PK,2008,2008
hall.us,hall,Experimental (Full Factorial),3,22,0,0,0,1,NULL,NULL,Fence,2008,2008
hall.us,hall,Experimental (Full Factorial),3,23,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
hall.us,hall,Experimental (Full Factorial),3,24,1,0,1,0,NULL,NULL,NK,2008,2008
hall.us,hall,Experimental (Full Factorial),3,25,0,1,0,0,NULL,NULL,P,2008,2008
hall.us,hall,Experimental (Full Factorial),3,26,0,0,0,0,NULL,NULL,Control,2008,2008
hall.us,hall,Experimental (Full Factorial),3,27,1,0,0,0,NULL,NULL,N,2008,2008
hall.us,hall,Experimental (Full Factorial),3,28,1,1,1,0,NULL,NULL,NPK,2008,2008
hall.us,hall,Experimental (Full Factorial),3,29,1,1,0,0,NULL,NULL,NP,2008,2008
hall.us,hall,Experimental (Full Factorial),3,30,0,0,1,0,NULL,NULL,K,2008,2008
hart.us,hart,Experimental (Full Factorial),1,1,1,1,0,0,NULL,NULL,NP,2008,2009
hart.us,hart,Experimental (Full Factorial),1,2,0,1,1,0,NULL,NULL,PK,2008,2009
hart.us,hart,Experimental (Full Factorial),1,3,1,0,1,0,NULL,NULL,NK,2008,2009
hart.us,hart,Experimental (Full Factorial),1,4,1,1,1,0,NULL,NULL,NPK,2008,2009
hart.us,hart,Experimental (Full Factorial),1,5,0,0,1,0,NULL,NULL,K,2008,2009
hart.us,hart,Experimental (Full Factorial),1,6,1,0,0,0,NULL,NULL,N,2008,2009
hart.us,hart,Experimental (Full Factorial),1,7,1,1,1,1,NULL,NULL,NPK+Fence,2008,2009
hart.us,hart,Experimental (Full Factorial),1,8,0,0,0,0,NULL,NULL,Control,2008,2009
hart.us,hart,Experimental (Full Factorial),1,9,0,1,0,0,NULL,NULL,P,2008,2009
hart.us,hart,Experimental (Full Factorial),1,10,0,0,0,1,NULL,NULL,Fence,2008,2009
hart.us,hart,Experimental (Full Factorial),2,11,0,1,0,0,NULL,NULL,P,2008,2009
hart.us,hart,Experimental (Full Factorial),2,12,1,1,1,0,NULL,NULL,NPK,2008,2009
hart.us,hart,Experimental (Full Factorial),2,13,1,0,0,0,NULL,NULL,N,2008,2009
hart.us,hart,Experimental (Full Factorial),2,14,1,0,1,0,NULL,NULL,NK,2008,2009
hart.us,hart,Experimental (Full Factorial),2,15,0,0,1,0,NULL,NULL,K,2008,2009
hart.us,hart,Experimental (Full Factorial),2,16,0,0,0,1,NULL,NULL,Fence,2008,2009
hart.us,hart,Experimental (Full Factorial),2,17,0,0,0,0,NULL,NULL,Control,2008,2009
hart.us,hart,Experimental (Full Factorial),2,18,1,1,0,0,NULL,NULL,NP,2008,2009
hart.us,hart,Experimental (Full Factorial),2,19,0,1,1,0,NULL,NULL,PK,2008,2009
hart.us,hart,Experimental (Full Factorial),2,20,1,1,1,1,NULL,NULL,NPK+Fence,2008,2009
hart.us,hart,Experimental (Full Factorial),3,21,1,1,1,1,NULL,NULL,NPK+Fence,2008,2009
hart.us,hart,Experimental (Full Factorial),3,22,1,1,0,0,NULL,NULL,NP,2008,2009
hart.us,hart,Experimental (Full Factorial),3,23,0,1,0,0,NULL,NULL,P,2008,2009
hart.us,hart,Experimental (Full Factorial),3,24,0,0,0,0,NULL,NULL,Control,2008,2009
hart.us,hart,Experimental (Full Factorial),3,25,1,0,1,0,NULL,NULL,NK,2008,2009
hart.us,hart,Experimental (Full Factorial),3,26,1,1,1,0,NULL,NULL,NPK,2008,2009
hart.us,hart,Experimental (Full Factorial),3,27,1,0,0,0,NULL,NULL,N,2008,2009
hart.us,hart,Experimental (Full Factorial),3,28,0,1,1,0,NULL,NULL,PK,2008,2009
hart.us,hart,Experimental (Full Factorial),3,29,0,0,1,0,NULL,NULL,K,2008,2009
hart.us,hart,Experimental (Full Factorial),3,30,0,0,0,1,NULL,NULL,Fence,2008,2009
hast.us,hast,Observational,1,1,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,1,2,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,1,3,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,1,4,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,1,5,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,1,6,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,1,7,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,1,8,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,1,9,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,1,10,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,2,11,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,2,12,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,2,13,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,2,14,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,2,15,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,2,16,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,2,17,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,2,18,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,2,19,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,2,20,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,3,21,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,3,22,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,3,23,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,3,24,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,3,25,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,3,26,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,3,27,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,3,28,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,3,29,0,0,0,0,NULL,NULL,Control,NULL,NULL
hast.us,hast,Observational,3,30,0,0,0,0,NULL,NULL,Control,NULL,NULL
hero.uk,hero,Experimental (Full Factorial),1,1,0,0,0,1,NULL,NULL,Fence,2008,2008
hero.uk,hero,Experimental (Full Factorial),1,2,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
hero.uk,hero,Experimental (Full Factorial),1,3,0,0,0,0,NULL,NULL,Control,2008,2008
hero.uk,hero,Experimental (Full Factorial),1,4,1,1,1,0,NULL,NULL,NPK,2008,2008
hero.uk,hero,Experimental (Full Factorial),1,5,1,0,0,0,NULL,NULL,N,2008,2008
hero.uk,hero,Experimental (Full Factorial),1,6,0,1,0,0,NULL,NULL,P,2008,2008
hero.uk,hero,Experimental (Full Factorial),1,7,0,0,1,0,NULL,NULL,K,2008,2008
hero.uk,hero,Experimental (Full Factorial),1,8,1,1,0,0,NULL,NULL,NP,2008,2008
hero.uk,hero,Experimental (Full Factorial),1,9,1,0,1,0,NULL,NULL,NK,2008,2008
hero.uk,hero,Experimental (Full Factorial),1,10,0,1,1,0,NULL,NULL,PK,2008,2008
hero.uk,hero,Experimental (Full Factorial),2,11,0,0,0,1,NULL,NULL,Fence,2008,2008
hero.uk,hero,Experimental (Full Factorial),2,12,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
hero.uk,hero,Experimental (Full Factorial),2,13,0,0,0,0,NULL,NULL,Control,2008,2008
hero.uk,hero,Experimental (Full Factorial),2,14,1,1,1,0,NULL,NULL,NPK,2008,2008
hero.uk,hero,Experimental (Full Factorial),2,15,1,0,0,0,NULL,NULL,N,2008,2008
hero.uk,hero,Experimental (Full Factorial),2,16,0,1,0,0,NULL,NULL,P,2008,2008
hero.uk,hero,Experimental (Full Factorial),2,17,0,0,1,0,NULL,NULL,K,2008,2008
hero.uk,hero,Experimental (Full Factorial),2,18,1,1,0,0,NULL,NULL,NP,2008,2008
hero.uk,hero,Experimental (Full Factorial),2,19,1,0,1,0,NULL,NULL,NK,2008,2008
hero.uk,hero,Experimental (Full Factorial),2,20,0,1,1,0,NULL,NULL,PK,2008,2008
hero.uk,hero,Experimental (Full Factorial),3,21,0,0,0,1,NULL,NULL,Fence,2008,2008
hero.uk,hero,Experimental (Full Factorial),3,22,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
hero.uk,hero,Experimental (Full Factorial),3,23,0,0,0,0,NULL,NULL,Control,2008,2008
hero.uk,hero,Experimental (Full Factorial),3,24,1,1,1,0,NULL,NULL,NPK,2008,2008
hero.uk,hero,Experimental (Full Factorial),3,25,1,0,0,0,NULL,NULL,N,2008,2008
hero.uk,hero,Experimental (Full Factorial),3,26,0,1,0,0,NULL,NULL,P,2008,2008
hero.uk,hero,Experimental (Full Factorial),3,27,0,0,1,0,NULL,NULL,K,2008,2008
hero.uk,hero,Experimental (Full Factorial),3,28,1,1,0,0,NULL,NULL,NP,2008,2008
hero.uk,hero,Experimental (Full Factorial),3,29,1,0,1,0,NULL,NULL,NK,2008,2008
hero.uk,hero,Experimental (Full Factorial),3,30,0,1,1,0,NULL,NULL,PK,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),1,1,1,0,0,0,NULL,NULL,N,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),1,2,1,1,0,0,NULL,NULL,NP,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),1,3,1,0,1,0,NULL,NULL,NK,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),1,4,1,1,1,0,NULL,NULL,NPK,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),1,5,0,0,0,1,NULL,NULL,Fence,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),1,6,0,1,0,0,NULL,NULL,P,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),1,7,0,1,1,0,NULL,NULL,PK,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),1,8,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),1,9,0,0,0,0,NULL,NULL,Control,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),1,10,0,0,1,0,NULL,NULL,K,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),2,11,1,1,0,0,NULL,NULL,NP,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),2,12,0,0,0,1,NULL,NULL,Fence,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),2,13,0,1,0,0,NULL,NULL,P,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),2,14,1,0,1,0,NULL,NULL,NK,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),2,15,0,1,1,0,NULL,NULL,PK,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),2,16,0,0,1,0,NULL,NULL,K,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),2,17,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),2,18,1,1,1,0,NULL,NULL,NPK,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),2,19,1,0,0,0,NULL,NULL,N,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),2,20,0,0,0,0,NULL,NULL,Control,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),3,21,0,0,0,1,NULL,NULL,Fence,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),3,22,1,0,1,0,NULL,NULL,NK,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),3,23,1,1,1,0,NULL,NULL,NPK,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),3,24,0,1,0,0,NULL,NULL,P,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),3,25,0,0,0,0,NULL,NULL,Control,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),3,26,1,0,0,0,NULL,NULL,N,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),3,27,1,1,0,0,NULL,NULL,NP,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),3,28,0,1,1,0,NULL,NULL,PK,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),3,29,0,0,1,0,NULL,NULL,K,2008,2008
hnvr.us,hnvr,Experimental (Full Factorial),3,30,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
hogone.us,hogone,Experimental (Other modification),1,1,1,1,0,0,NULL,NULL,NP,2015,NULL
hogone.us,hogone,Experimental (Other modification),1,2,0,0,0,0,NULL,NULL,Control,2015,NULL
hogone.us,hogone,Experimental (Other modification),1,19,0,1,0,0,NULL,NULL,P,2015,NULL
hogone.us,hogone,Experimental (Other modification),1,20,1,0,0,0,NULL,NULL,N,2015,NULL
hogone.us,hogone,Experimental (Other modification),2,3,0,1,0,0,NULL,NULL,P,2015,NULL
hogone.us,hogone,Experimental (Other modification),2,4,1,0,0,0,NULL,NULL,N,2015,NULL
hogone.us,hogone,Experimental (Other modification),2,17,0,0,0,0,NULL,NULL,Control,2015,NULL
hogone.us,hogone,Experimental (Other modification),2,18,1,1,0,0,NULL,NULL,NP,2015,NULL
hogone.us,hogone,Experimental (Other modification),3,5,1,0,0,0,NULL,NULL,N,2015,NULL
hogone.us,hogone,Experimental (Other modification),3,6,1,1,0,0,NULL,NULL,NP,2015,NULL
hogone.us,hogone,Experimental (Other modification),3,15,0,1,0,0,NULL,NULL,P,2015,NULL
hogone.us,hogone,Experimental (Other modification),3,16,0,0,0,0,NULL,NULL,Control,2015,NULL
hogone.us,hogone,Experimental (Other modification),4,7,0,0,0,0,NULL,NULL,Control,2015,NULL
hogone.us,hogone,Experimental (Other modification),4,8,1,0,0,0,NULL,NULL,N,2015,NULL
hogone.us,hogone,Experimental (Other modification),4,13,1,1,0,0,NULL,NULL,NP,2015,NULL
hogone.us,hogone,Experimental (Other modification),4,14,0,1,0,0,NULL,NULL,P,2015,NULL
hogone.us,hogone,Experimental (Other modification),5,9,1,1,0,0,NULL,NULL,NP,2015,NULL
hogone.us,hogone,Experimental (Other modification),5,10,0,0,0,0,NULL,NULL,Control,2015,NULL
hogone.us,hogone,Experimental (Other modification),5,11,0,1,0,0,NULL,NULL,P,2015,NULL
hogone.us,hogone,Experimental (Other modification),5,12,1,0,0,0,NULL,NULL,N,2015,NULL
hogtwo.us,hogtwo,Experimental (Nutrients Only),1,1,1,0,0,0,NULL,NULL,N,2018,NULL
hogtwo.us,hogtwo,Experimental (Nutrients Only),1,2,0,0,1,0,NULL,NULL,K,2018,NULL
hogtwo.us,hogtwo,Experimental (Nutrients Only),1,3,1,1,0,0,NULL,NULL,NP,2018,NULL
hogtwo.us,hogtwo,Experimental (Nutrients Only),1,16,0,1,1,0,NULL,NULL,PK,2018,NULL
hogtwo.us,hogtwo,Experimental (Nutrients Only),1,17,0,0,0,0,NULL,NULL,Control,2018,NULL
hogtwo.us,hogtwo,Experimental (Nutrients Only),1,18,1,1,1,0,NULL,NULL,NPK,2018,NULL
hogtwo.us,hogtwo,Experimental (Nutrients Only),1,19,1,0,1,0,NULL,NULL,NK,2018,NULL
hogtwo.us,hogtwo,Experimental (Nutrients Only),1,20,0,1,0,0,NULL,NULL,P,2018,NULL
hogtwo.us,hogtwo,Experimental (Nutrients Only),2,4,0,0,1,0,NULL,NULL,K,2018,NULL
hogtwo.us,hogtwo,Experimental (Nutrients Only),2,5,0,1,0,0,NULL,NULL,P,2018,NULL
hogtwo.us,hogtwo,Experimental (Nutrients Only),2,6,0,1,1,0,NULL,NULL,PK,2018,NULL
hogtwo.us,hogtwo,Experimental (Nutrients Only),2,7,1,0,1,0,NULL,NULL,NK,2018,NULL
hogtwo.us,hogtwo,Experimental (Nutrients Only),2,12,0,0,0,0,NULL,NULL,Control,2018,NULL
hogtwo.us,hogtwo,Experimental (Nutrients Only),2,13,1,1,1,0,NULL,NULL,NPK,2018,NULL
hogtwo.us,hogtwo,Experimental (Nutrients Only),2,14,1,1,0,0,NULL,NULL,NP,2018,NULL
hogtwo.us,hogtwo,Experimental (Nutrients Only),2,15,1,0,0,0,NULL,NULL,N,2018,NULL
hogtwo.us,hogtwo,Experimental (Nutrients Only),3,8,0,0,0,0,NULL,NULL,Control,2018,NULL
hogtwo.us,hogtwo,Experimental (Nutrients Only),3,9,0,0,1,0,NULL,NULL,K,2018,NULL
hogtwo.us,hogtwo,Experimental (Nutrients Only),3,10,0,1,1,0,NULL,NULL,PK,2018,NULL
hogtwo.us,hogtwo,Experimental (Nutrients Only),3,11,1,1,1,0,NULL,NULL,NPK,2018,NULL
hogtwo.us,hogtwo,Experimental (Nutrients Only),3,21,1,0,0,0,NULL,NULL,N,2018,NULL
hogtwo.us,hogtwo,Experimental (Nutrients Only),3,22,1,1,0,0,NULL,NULL,NP,2018,NULL
hogtwo.us,hogtwo,Experimental (Nutrients Only),3,23,0,1,0,0,NULL,NULL,P,2018,NULL
hogtwo.us,hogtwo,Experimental (Nutrients Only),3,24,1,0,1,0,NULL,NULL,NK,2018,NULL
hopl.us,hopl,Experimental (Full Factorial),1,1,0,0,1,0,NULL,NULL,K,2008,2008
hopl.us,hopl,Experimental (Full Factorial),1,2,1,1,1,0,NULL,NULL,NPK,2008,2008
hopl.us,hopl,Experimental (Full Factorial),1,3,1,0,1,0,NULL,NULL,NK,2008,2008
hopl.us,hopl,Experimental (Full Factorial),1,4,1,1,0,0,NULL,NULL,NP,2008,2008
hopl.us,hopl,Experimental (Full Factorial),1,5,0,1,1,0,NULL,NULL,PK,2008,2008
hopl.us,hopl,Experimental (Full Factorial),1,6,1,0,0,0,NULL,NULL,N,2008,2008
hopl.us,hopl,Experimental (Full Factorial),1,7,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
hopl.us,hopl,Experimental (Full Factorial),1,8,0,0,0,0,NULL,NULL,Control,2008,2008
hopl.us,hopl,Experimental (Full Factorial),1,9,0,1,0,0,NULL,NULL,P,2008,2008
hopl.us,hopl,Experimental (Full Factorial),1,10,0,0,0,1,NULL,NULL,Fence,2008,2008
