"obs","Comments","time..2","elapsed","date","hhmmss","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r"
40,NA,1655210275.5,227,2022-06-14 07:37:55,07:37:55,5,"tmpl.us_block1_plot1_schiz","stan",1655211307.6407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643.417798975352,620.427381818182,3.42435509740909,66.1190884114043,0,25.9298429616824,26.4066181818182,1.74059802680378e-05,78.9274245476231,0,0,0,0,0,0,0,0,0,6,0.5,"0: Broadleaf",2,TRUE,1655211307.6407,397.576271915131,400.258978224456,26.4300093243998,25.6549299832496,400.176353154662,26.5508002791737,500.452926856505,99.3930229480737,0.0963609731434953,33.6559895589056,33.84358866555,999.9,0,0,10000.3589893914,0,256.034653992183,-2.68271775041876,408.376942601898,410.790053378001,0.775078567280849,400.258978224456,25.6549299832496,2.62695792294807,2.54992445002792,21.8335592964824,21.3468111669458,1999.99989949749,0.9800023093244,0.019998024958124,0,2.13839988833054,0,18922.236186488,16749.4715801228,39.2783478503629,39.6588849804578,39.1138380792853,38.958900614182,39.0059916247906,1960.00458403127,39.9957398101619,0,1655210275.4,0,0,"--:--:--",1652897032.6,1652897049.6,0,1.119,-0.094,-0.487,-0.164,297,21,0.14,0.02,-2.54030499347116,-0.00446465281613051,29.9068692500696,1,0.769633663764962,0.00022395744723829,0.613545131563006,1,2,2,"2/2",2.9796,2.70614,0.134939,0.137901,0.125287,0.121219,27341.4,27342.1,29391.9,29342.2,34063.2,34239.7,41414.1,41786.1,1.95395,2.0142,0.151183,0,31.5462,999.9,72.5,28.6,28.6607,63.2504,32.5441,1,0.13169,-1.93513,20.3702,5.21549,12.0099,4.98755,3.28838,3433.4,9999,9999,63.4,1.86707,1.8661,1.86567,1.86554,1.86737,1.86995,1.86857,1.86996,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.189,-0.121,-1.34389139395809,-0.00341013826112031,7.03834037804736e-07,-1.32224133736951e-10,-0.120925268574536,0,0,0,16,2250,2,26,38554,38553.8,1.47217,2.18872,1.39648,2.30103,1.49536,2.42432,33.558,15.8657,18,512.594,538.933,34.2103,29.1515,30.0004,28.9333,28.8215,29.4791,13.5761,100,34.2083,654.468,25.8758,100.53,100.383
41,NA,1655210280.5,232,2022-06-14 07:38:00,07:38:00,5,"tmpl.us_block1_plot1_schiz","stan",1655211302.4925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660.6347627534,637.448866666667,3.40663851365035,66.1190884114043,0,25.9385038595072,26.4151193939394,2.30040307714927e-05,78.9274245476231,0,0,0,0,0,0,0,0,0,6,0.5,"0: Broadleaf",2,TRUE,1655211302.4925,398.658309444444,401.483355,26.4299177777778,25.6563572222222,401.2614475,26.5507093333333,500.452544444445,99.3930931111111,0.0963793,33.6558888333333,33.8443461111111,999.9,0,0,10000.3967333333,0,256.378605722222,-2.82505677277778,409.488258444444,412.047677555556,0.773559792222222,401.483355,25.6563572222222,2.62695068333333,2.5500681,21.8335224444444,21.3477354444444,1999.99991111111,0.980002327777778,0.0199980068333333,0,2.13859205555555,0,18864.1030388889,16749.4717777778,39.28015,39.6609005555556,39.1157688888889,38.9608411111111,39.0075216666667,1960.00462222222,39.9957111111111,0,1655210280.8,0,0,"--:--:--",1652897032.6,1652897049.6,0,1.119,-0.094,-0.487,-0.164,297,21,0.14,0.02,-2.6945520443723,-0.00438024986216986,29.8990629389956,1,0.768019047619048,0.00022482142780001,0.61227427911064,1,2,2,"2/2",2.9799,2.70615,0.137503,0.140445,0.125314,0.121239,27260.6,27261.4,29392.2,29342.3,34062.4,34239.1,41414.3,41786.3,1.954,2.01428,0.151709,0,31.5497,999.9,72.5,28.6,28.6599,63.4704,32.0272,1,0.132002,-1.93983,20.3704,5.21624,12.0099,4.98805,3.28835,3433.4,9999,9999,63.4,1.86707,1.86611,1.86567,1.86554,1.86737,1.86996,1.86858,1.86996,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.234,-0.1209,-1.34389139395809,-0.00341013826112031,7.03834037804736e-07,-1.32224133736951e-10,-0.120925268574536,0,0,0,16,2250,2,26,38554.1,38553.8,1.50513,2.19482,1.39648,2.30225,1.49536,2.26929,33.558,15.8569,18,512.653,539.015,34.2113,29.1546,30.0003,28.9363,28.8245,30.1266,13.5761,100,34.212,674.514,25.8675,100.53,100.383
42,NA,1655210285,236.5,2022-06-14 07:38:05,07:38:05,5,"tmpl.us_block1_plot1_schiz","stan",1655211297.98037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676.224908836031,652.823575757576,3.41907770718172,66.1190884114043,0,25.9436203341452,26.4182896969697,7.34097831623614e-06,78.9274245476231,0,0,0,0,0,0,0,0,0,6,0.5,"0: Broadleaf",2,TRUE,1655211297.98037,399.680866150443,402.632127212389,26.4298601216814,25.6576332964602,402.286883573009,26.5506522676991,500.452111725664,99.3931587942478,0.0963952827986726,33.6558200774336,33.8450944137168,999.9,0,0,10000.4240154867,0,256.670457577434,-2.95127256139381,410.538503429204,413.227621460177,0.772226125553097,402.632127212389,25.6576332964602,2.62694669247788,2.55019662057522,21.8335048672566,21.3485620575221,1999.99985619469,0.980002344026549,0.0199979908738938,0,2.13887417035398,0,18813.0536504425,16749.471460177,39.2817444690266,39.6626753318584,39.1174690265487,38.9625342920354,39.0088689159292,1960.00459070797,39.995685840708,0,1655210285,0,0,"--:--:--",1652897032.6,1652897049.6,0,1.119,-0.094,-0.487,-0.164,297,21,0.14,0.02,-2.84877173196986,-0.00429616702425008,29.8921029563186,1,0.766426711517761,0.00022567045230927,0.611007944895045,1,2,2,"2/2",2.98022,2.70628,0.13979,0.142664,0.125325,0.121252,27187.5,27191,29391.4,29342.3,34061.2,34238.7,41413.4,41786.3,1.95415,2.0143,0.151902,0,31.5535,999.9,72.5,28.6,28.6589,63.3904,31.9872,1,0.132218,-1.56298,20.3725,5.21699,12.0099,4.9881,3.28828,3433.4,9999,9999,63.4,1.86707,1.8661,1.86567,1.86554,1.86737,1.86995,1.86857,1.86996,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.274,-0.121,-1.34389139395809,-0.00341013826112031,7.03834037804736e-07,-1.32224133736951e-10,-0.120925268574536,0,0,0,16,2250,2,26,38554.2,38553.9,1.53198,2.20093,1.39648,2.30225,1.49536,2.30347,33.558,15.8657,18,512.781,539.065,34.2128,29.1574,30.0003,28.9397,28.8279,30.6558,13.5761,100,33.8886,687.874,25.8593,100.528,100.383
43,NA,1655212776.6,2728.09999990463,2022-06-14 08:19:36,08:19:36,5,"tmpl.us_block1_plot1_schiz_redo","stan",1655211468.75127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.535632210213,422.071581818182,-0.00220221681177011,66.1147485284069,0,24.4734805863728,25.6424006060606,-0.00013244897506521,79.3626454866483,0,0,0,0,0,0,0,0,0,6,0.5,"0: Broadleaf",2,TRUE,1655211468.75127,561.31240792225,568.257265513179,25.3470634342512,24.6937451603593,564.369816065381,25.4665165552938,452.035033139302,99.4212722573995,0.0922485674569283,33.5470545427772,33.9281141069062,999.9,0,0,9512.75571933441,0,547.507185289354,-6.94486146453394,575.891919717273,582.642157885437,0.653317423052658,568.257265513179,24.6937451603593,2.52003594776911,2.45508184604624,20.7548243065071,20.2946860248123,2000.00082609336,0.980000849212192,0.0199992004270358,0,2.16692379620085,0,13773.6761345899,16749.4736415844,40.2478767486379,40.8325943160065,40.1180424090708,40.0371288470034,39.8789165071418,1960.00226623472,39.9985407156531,0,1655212776.8,0,0,"--:--:--",1652897032.6,1652897049.6,0,1.119,-0.094,-0.487,-0.164,297,21,0.14,0.02,-6.89500131413853,-0.00287897758416025,24.4937374802952,1,0.652558630271898,0.00041944716676848,0.901009617605148,1,2,2,"2/2",2.97694,2.70598,0.10125,0.101412,0.122205,0.115965,28304,28394.4,29299,29243,34085.8,34338.5,41284.5,41647.3,1.93412,1.9586,0.109956,0,32.209,999.9,69.5,31.1,31.709,63.5398,32.4559,1,0.300381,-0.500038,20.3788,5.22014,12.0099,4.9887,3.2888,3433.4,9999,9999,63.4,1.86722,1.8663,1.86574,1.86569,1.86752,1.86996,1.86861,1.87007,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.644,-0.113,-1.34389139395809,-0.00341013826112031,7.03834037804736e-07,-1.32224133736951e-10,-0.212622827615858,-0.0120732269109436,0.00105207781074608,-1.68176238765982e-05,16,2250,2,28,38595.7,38595.4,1.03638,2.19849,1.39648,2.29736,1.49536,2.31323,36.0582,15.4367,18,517.121,518.302,32.5888,31.273,30.0002,31.0549,30.9485,20.7503,30.1621,89.5823,32.586,420.003,24.4564,100.214,100.047
44,NA,1655212781.6,2733.09999990463,2022-06-14 08:19:41,08:19:41,5,"tmpl.us_block1_plot1_schiz_redo","stan",1655211470.48556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.528608164521,422.049290909091,-0.00072571018325619,66.1147485284069,0,24.4730377107174,25.6437545454545,5.9507867050262e-05,79.3626454866483,0,0,0,0,0,0,0,0,0,6,0.5,"0: Broadleaf",2,TRUE,1655211470.48556,561.11379517647,568.060464720588,25.3474546591176,24.6934531888235,564.170656308823,25.4668992539706,452.098725007206,99.4213095735294,0.0922586739264706,33.5472423970588,33.9282002352941,999.9,0,0,9513.39508382353,0,547.847655632353,-6.94667340965441,575.688335264706,582.440249294118,0.654000620580971,568.060464720588,24.6934531888235,2.52007580460294,2.45505373183823,20.7556122302191,20.2950778227206,2000.00084411765,0.980000844117647,0.0199992054558823,0,2.16705714705882,0,13765.2629397059,16749.4737647059,40.2496994117647,40.8347177941177,40.1199352941177,40.039065,39.8805657352941,1960.00226911765,39.998555882353,0,1655212781.6,0,0,"--:--:--",1652897032.6,1652897049.6,0,1.119,-0.094,-0.487,-0.164,297,21,0.14,0.02,-6.8969857134214,-0.00288211588678339,24.4795025397409,1,0.653161967150868,0.00042041878046782,0.90065627810393,1,2,2,"2/2",2.97701,2.70613,0.101229,0.100995,0.122205,0.115962,28304.7,28407.7,29299.2,29243.1,34085.8,34338.7,41284.5,41647.4,1.93385,1.95855,0.11038,0,32.2092,999.9,69.5,31.1,31.7078,63.3698,32.48,1,0.300699,-0.512015,20.3779,5.21639,12.0099,4.98725,3.28808,3433.4,9999,9999,63.4,1.86722,1.86629,1.86575,1.86569,1.86752,1.86997,1.86861,1.8701,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.643,-0.113,-1.34389139395809,-0.00341013826112031,7.03834037804736e-07,-1.32224133736951e-10,-0.212622827615858,-0.0120732269109436,0.00105207781074608,-1.68176238765982e-05,16,2250,2,28,38595.8,38595.5,1.00952,2.2168,1.39648,2.29614,1.49536,2.21436,36.0816,15.4279,18,516.964,518.289,32.5911,31.2757,30.0003,31.0582,30.9512,20.2235,30.1621,89.5823,32.5917,399.868,24.4564,100.214,100.047
45,NA,1655212786.6,2738.09999990463,2022-06-14 08:19:46,08:19:46,5,"tmpl.us_block1_plot1_schiz_redo","stan",1655211472.22187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423.695801328287,419.31583030303,-0.702836956145156,66.1147485284069,0,24.4762740569333,25.6462618181818,3.92843477504082e-05,79.3626454866483,0,0,0,0,0,0,0,0,0,6,0.5,"0: Broadleaf",2,TRUE,1655211472.22187,560.914159377295,567.854270979586,25.3478479485974,24.693167144074,563.970470392128,25.4672840251138,452.162385085769,99.4213460566897,0.0922687621089734,33.5474410926715,33.928299867822,999.9,0,0,9514.06037156704,0,548.288880936995,-6.94011539069614,575.483701542077,582.228714524894,0.654679932435101,567.854270979586,24.693167144074,2.52011584392715,2.45502618982229,20.7563999361859,20.2954719040241,2000.00091937142,0.980000838155382,0.0199992113526215,0,2.16711903363196,0,13757.0796504626,16749.4743574681,40.2515172565722,40.836835658687,40.1218140696137,40.04099603466,39.8822197092084,1960.00232927008,39.9985710089587,0,1655212786.4,0,0,"--:--:--",1652897032.6,1652897049.6,0,1.119,-0.094,-0.487,-0.164,297,21,0.14,0.02,-6.89305625014575,-0.00287551502571051,24.4620639020207,1,0.653913194425098,0.00042163291078705,0.900214449569177,1,2,2,"2/2",2.97696,2.70625,0.100627,0.0987198,0.12221,0.115975,28323.1,28479.5,29298.6,29243,34084.8,34338.1,41283.5,41647.3,1.93412,1.95847,0.110999,0,32.2121,999.9,69.5,31.1,31.7079,63.4398,32.3438,1,0.300803,-0.510251,20.3783,5.21819,12.0099,4.9878,3.2883,3433.4,9999,9999,63.4,1.86722,1.86628,1.86574,1.86569,1.86752,1.86998,1.8686,1.87008,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.634,-0.113,-1.34389139395809,-0.00341013826112031,7.03834037804736e-07,-1.32224133736951e-10,-0.212622827615858,-0.0120732269109436,0.00105207781074608,-1.68176238765982e-05,16,2250,2,28,38595.9,38595.6,0.981445,2.21436,1.39648,2.29736,1.49536,2.23022,36.0582,15.4279,18,517.17,518.266,32.5955,31.2785,30.0001,31.0609,30.9546,19.6551,30.1621,89.5823,32.5956,386.439,24.4564,100.212,100.047
46,NA,1655212791.6,2743.09999990463,2022-06-14 08:19:51,08:19:51,5,"tmpl.us_block1_plot1_schiz_redo","stan",1655211473.96019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409.564303993103,410.986084848485,-1.81226274719675,66.1147485284069,0,24.4803469543533,25.6490309090909,6.36649146864489e-06,79.3626454866483,0,0,0,0,0,0,0,0,0,6,0.5,"0: Broadleaf",2,TRUE,1655211473.96019,560.707144499853,567.629888398357,25.3482435878557,24.6928872959812,563.762883822235,25.4676711538574,452.225807722059,99.421382223526,0.0922787930624817,33.5476484599589,33.9284218685832,999.9,0,0,9514.71922704606,0,548.799405294808,-6.92274758950572,575.271495130537,581.998537430331,0.655355440004488,567.629888398357,24.6928872959812,2.52015611048695,2.45499925440012,20.7571876892769,20.2958684943532,2000.00093575829,0.980000832208859,0.0199992172337929,0,2.1670929451452,0,13748.8856409504,16749.4744646524,40.2533303021414,40.8389479319449,40.1236969785861,40.0429219712526,39.8838602229393,1960.00233059548,39.9985860956292,0,1655212791.8,0,0,"--:--:--",1652897032.6,1652897049.6,0,1.119,-0.094,-0.487,-0.164,297,21,0.14,0.02,-6.87676875451172,-0.00284850076476833,24.4481118318426,1,0.654659542563033,0.00042284392748702,0.899771531193409,1,2,2,"2/2",2.97717,2.70617,0.0990027,0.0956593,0.122222,0.115992,28374,28576.4,29298.3,29243.1,34084.3,34337.5,41283.6,41647.4,1.93385,1.95823,0.111707,0,32.2164,999.9,69.5,31.1,31.7059,63.2998,32.2917,1,0.301037,-0.132002,20.3787,5.21684,12.0099,4.98755,3.28808,3433.4,9999,9999,63.4,1.86722,1.86629,1.86578,1.86569,1.86752,1.86998,1.86864,1.87009,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.61,-0.113,-1.34389139395809,-0.00341013826112031,7.03834037804736e-07,-1.32224133736951e-10,-0.212622827615858,-0.0120732269109436,0.00105207781074608,-1.68176238765982e-05,16,2250,2,28,38596,38595.7,0.947266,2.2168,1.39648,2.29736,1.49536,2.21802,36.0816,15.4279,18,517.014,518.118,32.5502,31.2812,30.0004,31.0643,30.9579,18.963,30.1621,89.5823,32.5002,366.282,24.4564,100.211,100.047
47,NA,1655212796.6,2748.09999990463,2022-06-14 08:19:56,08:19:56,5,"tmpl.us_block1_plot1_schiz_redo","stan",1655211475.70053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.214447274963,398.292048484848,-2.63969432486168,66.1147485284069,0,24.4864584489419,25.6538248484848,5.57128785714581e-05,79.3626454866483,0,0,0,0,0,0,0,0,0,6,0.5,"0: Broadleaf",2,TRUE,1655211475.70053,560.486434041307,567.384222660026,25.3486436622235,24.6926170622528,563.541561579024,25.4680626376154,452.289082473854,99.4214197451296,0.0922891904789805,33.5478646257507,33.9285446755529,999.9,0,0,9515.35220594697,0,549.294535418192,-6.89779262710561,575.045234187784,581.746547414677,0.656025752153303,567.384222660026,24.6926170622528,2.52019685093013,2.45497330840779,20.7579770712597,20.2962701617841,2000.00087739857,0.980000826278014,0.019999223099458,0,2.16720770470192,0,13740.7491094185,16749.4739709975,40.2551385674528,40.8410546360041,40.1255930862751,40.04484282994,39.885496411308,1960.002257214,39.9986011425223,0,1655212796.6,0,0,"--:--:--",1652897032.6,1652897049.6,0,1.119,-0.094,-0.487,-0.164,297,21,0.14,0.02,-6.85071862698009,-0.00280520679036669,24.4399252780019,1,0.655400561975091,0.00042405102288425,0.899327274695196,1,2,2,"2/2",2.97727,2.7063,0.0965805,0.0926498,0.122239,0.116011,28450.5,28671.3,29298.5,29242.9,34083.6,34336.5,41283.5,41647.1,1.93412,1.95802,0.111334,0,32.2203,999.9,69.4,31.1,31.6603,63.4298,31.5825,1,0.301578,-0.22625,20.379,5.21834,12.0099,4.988,3.28838,3433.4,9999,9999,63.4,1.86722,1.86628,1.86575,1.86569,1.86752,1.86998,1.86861,1.87006,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.573,-0.1129,-1.34389139395809,-0.00341013826112031,7.03834037804736e-07,-1.32224133736951e-10,-0.212622827615858,-0.0120732269109436,0.00105207781074608,-1.68176238765982e-05,16,2250,2,28,38596.1,38595.8,0.917969,2.21313,1.39648,2.29492,1.49536,2.28027,36.0816,15.4279,18,517.222,518.006,32.4841,31.2846,30.0005,31.0673,30.9612,18.3831,30.1621,89.2107,32.4777,352.847,24.4564,100.212,100.047
48,NA,1655212801.6,2753.09999990463,2022-06-14 08:20:01,08:20:01,5,"tmpl.us_block1_plot1_schiz_redo","stan",1655211477.44286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.851868647914,384.062703030303,-2.85777822918976,66.1147485284069,0,24.4867167384788,25.654843030303,2.51728715673511e-05,79.3626454866483,0,0,0,0,0,0,0,0,0,6,0.5,"0: Broadleaf",2,TRUE,1655211477.44286,560.248534991223,567.119537609713,25.3490474227618,24.6923437513166,563.30300027794,25.468457800907,452.352225285108,99.4214587478057,0.0922993929783499,33.5480913984786,33.9286822118198,999.9,0,0,9515.99481568169,0,549.763355953774,-6.87100675325483,574.801333206554,581.475059420714,0.65670282474409,567.119537609713,24.6923437513166,2.52023799609421,2.45494709281744,20.7587676661045,20.2966684895407,2000.00076360445,0.980000820362785,0.0199992289496782,0,2.16713981860737,0,13732.5788092452,16749.4730105325,40.2569420713868,40.8432110883558,40.1274842012873,40.0467949093037,39.8871555002926,1960.00212990053,39.9986146869514,0,1655212801.4,0,0,"--:--:--",1652897032.6,1652897049.6,0,1.119,-0.094,-0.487,-0.164,297,21,0.14,0.02,-6.81555392024518,-0.00274652752282135,24.4331593111387,1,0.656294121130219,0.00042551320907316,0.89879886137754,1,2,2,"2/2",2.97694,2.7056,0.0938723,0.0898358,0.122243,0.115989,28534.8,28759.6,29297.4,29242.2,34082.1,34336.6,41281.9,41646.3,1.93335,1.95823,0.112027,0,32.227,999.9,69.4,31.1,31.6615,63.4698,31.5745,1,0.301608,-0.255896,20.3785,5.21534,12.0099,4.98705,3.28793,3433.4,9999,9999,63.4,1.86722,1.86627,1.86576,1.86569,1.86752,1.86999,1.86862,1.87006,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.532,-0.1129,-1.34389139395809,-0.00341013826112031,7.03834037804736e-07,-1.32224133736951e-10,-0.212622827615858,-0.0120732269109436,0.00105207781074608,-1.68176238765982e-05,16,2250,2,28,38596.2,38595.9,0.88501,2.21436,1.39648,2.29614,1.49536,2.33276,36.0816,15.4367,18,516.736,518.181,32.4541,31.2874,30.0003,31.0711,30.9652,17.7328,30.1621,89.2107,32.4561,332.741,24.4564,100.208,100.044
49,NA,1655212806.6,2758.09999990463,2022-06-14 08:20:06,08:20:06,5,"tmpl.us_block1_plot1_schiz_redo","stan",1655211479.18719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.230026954268,369.671690909091,-2.86926131916612,66.1147485284069,0,24.483459156359,25.6553472727273,1.28041144960509e-05,79.3626454866483,0,0,0,0,0,0,0,0,0,6,0.5,"0: Broadleaf",2,TRUE,1655211479.18719,559.99285320672,566.836106807889,25.3494503845142,24.6920696543462,563.046603929876,25.4688521880204,452.415160270124,99.4214973849525,0.0923094092037984,33.5483243535427,33.9288302702703,999.9,0,0,9516.6508239591,0,550.23872568298,-6.84325765745069,574.539180832725,581.184354594595,0.657379894806516,566.836106807889,24.6920696543462,2.52027905059167,2.45492078692476,20.7595562696114,20.2970647471877,2000.00074214755,0.98000081577794,0.0199992334696859,0,2.16732131482834,0,13724.4126194302,16749.4727830533,40.2587589481373,40.8453342585829,40.1293703433163,40.0487871439006,39.8888645726808,1960.00209495982,39.9986281957633,0,1655212806.8,0,0,"--:--:--",1652897032.6,1652897049.6,0,1.119,-0.094,-0.487,-0.164,297,21,0.14,0.02,-6.79168237534415,-0.00270653359939698,24.4290510757715,1,0.656891893486538,0.00042649536877465,0.898449102621222,1,2,2,"2/2",2.97735,2.70615,0.0910765,0.086478,0.122242,0.115995,28622.7,28865.6,29297.3,29242,34082,34336.2,41281.8,41646.1,1.93372,1.9581,0.111438,0,32.2362,999.9,69.4,31.1,31.6633,63.3898,31.5785,1,0.302071,-0.213069,20.3791,5.21759,12.0099,4.98775,3.2881,3433.4,9999,9999,63.4,1.86722,1.86626,1.86577,1.86569,1.86752,1.86997,1.86862,1.87006,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.49,-0.1129,-1.34389139395809,-0.00341013826112031,7.03834037804736e-07,-1.32224133736951e-10,-0.212622827615858,-0.0120732269109436,0.00105207781074608,-1.68176238765982e-05,16,2250,2,28,38596.2,38595.9,0.852051,2.21313,1.39648,2.29492,1.49536,2.3584,36.105,15.4367,18,517.013,518.127,32.4257,31.2908,30.0004,31.0745,30.9693,17.0552,30.1621,89.2107,32.4206,319.258,24.4564,100.207,100.044
50,NA,1655212811.6,2763.09999990463,2022-06-14 08:20:11,08:20:11,5,"tmpl.us_block1_plot1_schiz_redo","stan",1655211480.9335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.769297428148,353.608236363636,-3.24417749733495,66.1147485284069,0,24.4868921361223,25.6557048484848,1.23868137448677e-05,79.3626454866483,0,0,0,0,0,0,0,0,0,6,0.5,"0: Broadleaf",2,TRUE,1655211480.9335,559.718255062737,566.530397592647,25.3498529007879,24.6918012524074,562.771234884739,25.4692461521739,452.477920637438,99.4215372483221,0.0923196432740006,33.5485577618909,33.9289734023928,999.9,0,0,9517.28749197549,0,550.639027910709,-6.81214675594543,574.257613335279,580.870814735921,0.658050803902918,566.530397592647,24.6918012524074,2.5203200921068,2.45489507973446,20.7603434148658,20.2974634803764,2000.00067697695,0.980000810767435,0.0199992384155238,0,2.16736005252407,0,13716.1792150569,16749.472176831,40.2605800992121,40.8474978114969,40.1312515319522,40.0507741464838,39.8905691566968,1960.00202071783,39.9986372920922,0,1655212811.6,0,0,"--:--:--",1652897032.6,1652897049.6,0,1.119,-0.094,-0.487,-0.164,297,21,0.14,0.02,-6.75104630005063,-0.00263819878323804,24.4272921810979,1,0.657780779249327,0.00042796148007718,0.897922030205568,1,2,2,"2/2",2.97728,2.70574,0.0879151,0.0832071,0.122246,0.11601,28722.7,28969,29297.7,29242.1,34082.4,34335.5,41282.5,41646.1,1.93333,1.95788,0.110731,0,32.2452,999.9,69.4,31.1,31.664,63.1598,31.5505,1,0.302259,-0.161435,20.3788,5.21564,12.0099,4.9872,3.28788,3433.4,9999,9999,63.4,1.86722,1.86626,1.86573,1.86569,1.86752,1.86998,1.86864,1.87007,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-2.443,-0.1129,-1.34389139395809,-0.00341013826112031,7.03834037804736e-07,-1.32224133736951e-10,-0.212622827615858,-0.0120732269109436,0.00105207781074608,-1.68176238765982e-05,16,2250,2,28,38596.3,38596,0.817871,2.21436,1.39648,2.29736,1.49536,2.35474,36.105,15.4367,18,516.777,517.998,32.3882,31.2942,30.0003,31.0782,30.9726,16.3766,30.1621,89.2107,32.3795,299.074,24.4564,100.209,100.044
