"","ObservationID","AccSpeciesID","AccSpeciesName","Latitude","Longitude","14_Leaf nitrogen (N) content per leaf dry mass_mg/g","13_Leaf carbon (C) content per leaf dry mass_mg/g","15_Leaf phosphorus (P) content per leaf dry mass_mg/g","44_Leaf potassium (K) content per leaf dry mass_mg/g"
"645",1334246,3170,"Ambrosia trifida",39.09,-96.56,34.05,400.52,NA,NA
"646",1334270,51135,"Sorghastrum nutans",39.09,-96.56,11.23,393.99,NA,NA
"647",1334303,54487,"Torilis arvensis",39.09,-96.56,20.12,376.59,NA,NA
"648",1334326,40308,"Parietaria pensylvanica",39.09,-96.56,13.36,362.1,NA,NA
"649",1341689,96630,"Salsola verticillata",32.99851,-4.0949,15.7383698551212,290.365339260709,NA,NA
"650",1341690,96630,"Salsola verticillata",32.99851,-4.0949,16.05649776992,294.289531824314,NA,NA
"651",1341691,96630,"Salsola verticillata",32.99851,-4.0949,16.1798159405176,296.205143418284,NA,NA
"652",1341692,96630,"Salsola verticillata",32.99851,-4.0949,15.9076788972521,292.642871028275,NA,NA
"653",1341693,96630,"Salsola verticillata",32.99851,-4.0949,16.1798159405176,297.520550222326,NA,NA
"654",1357996,34630,"Lyonia ovalifolia",26.5,106.5,NA,NA,0.7,NA
"655",1357997,34630,"Lyonia ovalifolia",26.5,106.5,NA,NA,0.95,NA
"656",1357998,34630,"Lyonia ovalifolia",26.5,106.5,NA,NA,0.43,NA
"657",1357999,34630,"Lyonia ovalifolia",27.7,106.88,NA,NA,0.53,NA
"658",1358000,34630,"Lyonia ovalifolia",27.7,106.88,NA,NA,0.91,NA
"659",1358001,34630,"Lyonia ovalifolia",27.7,106.88,NA,NA,0.42,NA
"660",1358468,48016,"Salsola laricifolia",39.7,102.8,NA,NA,1.11,NA
"661",1358796,13034,"Cirsium esculentum",43.67,116.83,17.74,NA,1.25,NA
"662",1359068,17669,"Dichanthium annulatum",24.78,110.48,14.2,NA,0.34,NA
"663",1396671,7911,"Bouteloua gracilis",NA,NA,13.83,441.6,1.33,NA
"664",1397551,3168,"Ambrosia psilostachya",35.2,-111.62,24.44,396.52,2.98,NA
"665",1397552,3168,"Ambrosia psilostachya",35.2,-111.62,21.81,392.47,1.69,NA
"666",1397553,3168,"Ambrosia psilostachya",35.2,-111.62,23.23,385.31,1.04,NA
"667",1397554,3168,"Ambrosia psilostachya",35.2,-111.62,21.64,349.55,5.68,NA
"668",1397555,3168,"Ambrosia psilostachya",35.2,-111.62,25.11,397.18,1.23,NA
"669",1398086,7911,"Bouteloua gracilis",35.148,-111.611,14.83,411.22,1.1,NA
"670",1398087,7911,"Bouteloua gracilis",35.148,-111.611,17.75,421.35,1.51,NA
"671",1398088,7911,"Bouteloua gracilis",35.2,-111.62,13.8,423.85,NA,NA
"672",1398089,7911,"Bouteloua gracilis",35.138,-111.644,15.45,428.02,1.78,NA
"673",1398090,7911,"Bouteloua gracilis",35.138,-111.644,15.26,413.66,2.16,NA
"674",1398545,13074,"Cirsium wheeleri",35.2,-111.62,15.86,391.04,1.21,NA
"675",1398546,13074,"Cirsium wheeleri",35.2,-111.62,13.62,393.3,1.64,NA
"676",1398547,13074,"Cirsium wheeleri",35.2,-111.62,12.95,389.01,0.43,NA
"677",1398548,13074,"Cirsium wheeleri",35.2,-111.62,21.7,440.82,0.6,NA
"678",1398549,13074,"Cirsium wheeleri",35.2,-111.62,15.88,396.77,0.4,NA
"679",1401445,48859,"Schizachyrium scoparium",35.2,-111.62,7.35,454.99,NA,NA
"680",1401446,48859,"Schizachyrium scoparium",35.2,-111.62,7.72,445.11,1.41,NA
"681",1401447,48859,"Schizachyrium scoparium",35.2,-111.62,15.96,448.12,1.8,NA
"682",1401448,48859,"Schizachyrium scoparium",35.2,-111.62,7.74,449.38,0.61,NA
"683",1401449,48859,"Schizachyrium scoparium",35.2,-111.62,7.21,445.17,NA,NA
"684",1434032,86579,"Hypericum richeri",43.20078023386,-4.82675914279,20.92,NA,NA,NA
"685",1434040,30010,"Hypericum perforatum",43.23387475125,-4.73934974886,24.23,NA,NA,NA
"686",1434976,46982,"Rubus corchorifolius",30.7,103.5,25.6,NA,1.04,NA
"687",1483424,13010,"Cirsium acaule",NA,NA,15,NA,NA,NA
"688",1483425,13010,"Cirsium acaule",NA,NA,7.5,NA,NA,NA
"689",1483426,13010,"Cirsium acaule",NA,NA,NA,NA,0.625,NA
"690",1483433,13010,"Cirsium acaule",NA,NA,NA,NA,0.625,NA
"691",1484092,13072,"Cirsium vulgare",NA,NA,25,NA,NA,NA
"692",1484093,13072,"Cirsium vulgare",NA,NA,40,NA,NA,NA
"693",1484094,13072,"Cirsium vulgare",NA,NA,NA,NA,4,NA
"694",1484095,13072,"Cirsium vulgare",NA,NA,NA,NA,2.5,NA
"695",1651957,30010,"Hypericum perforatum",42.58,13.17,20.3,458.03,NA,NA
"696",1652037,47392,"Rubus ulmifolius",42.58,13,21.22,437.38,NA,NA
"697",1652061,47392,"Rubus ulmifolius",42.58,13.01,19.9,426.06,NA,NA
"698",1652086,30010,"Hypericum perforatum",42.51,13.17,22.1659566666667,486.434633333333,NA,NA
"699",1652105,47392,"Rubus ulmifolius",42.49,13.22,19.85,430.3,NA,NA
"700",1654059,64490,"Eupatorium fistulosum",NA,NA,11.9649291038513,378.312454223633,NA,NA
"701",1654060,64490,"Eupatorium fistulosum",NA,NA,10.1203942298889,386.776008605957,NA,NA
"702",1654061,64490,"Eupatorium fistulosum",NA,NA,11.0017538070679,375.310897827148,NA,NA
"703",1654062,64490,"Eupatorium fistulosum",NA,NA,9.40461277961731,384.584007263184,NA,NA
"704",1654063,64490,"Eupatorium fistulosum",NA,NA,8.85076582431793,384.300422668457,NA,NA
"705",1654064,23306,"Eupatorium maculatum",NA,NA,11.5118265151978,389.345092773438,NA,NA
"706",1654065,23306,"Eupatorium maculatum",NA,NA,11.0515189170837,377.796516418457,NA,NA
"707",1654066,23306,"Eupatorium maculatum",NA,NA,8.79743039608002,377.872200012207,NA,NA
"708",1654067,23306,"Eupatorium maculatum",NA,NA,10.2045810222626,384.379043579102,NA,NA
"709",1654068,23306,"Eupatorium maculatum",NA,NA,11.9644415378571,387.703094482422,NA,NA
"710",1654089,34347,"Ludwigia alternifolia",NA,NA,15.889892578125,435.357627868652,NA,NA
"711",1654090,34347,"Ludwigia alternifolia",NA,NA,8.80785405635834,431.119422912598,NA,NA
"712",1654091,34347,"Ludwigia alternifolia",NA,NA,9.77201640605927,440.268440246582,NA,NA
"713",1654092,34347,"Ludwigia alternifolia",NA,NA,9.88187789916992,445.442352294922,NA,NA
"714",1654093,34347,"Ludwigia alternifolia",NA,NA,9.29150879383087,449.739875793457,NA,NA
"715",1654099,40121,"Panicum virgatum",NA,NA,10.3870820999146,414.566383361816,NA,NA
"716",1654100,40121,"Panicum virgatum",NA,NA,17.9281306266785,379.08748626709,NA,NA
"717",1654101,40121,"Panicum virgatum",NA,NA,23.8739514350891,401.604843139648,NA,NA
"718",1654102,40121,"Panicum virgatum",NA,NA,15.951087474823,412.365646362305,NA,NA
"719",1654103,40121,"Panicum virgatum",NA,NA,16.7579805850983,414.129447937012,NA,NA
"720",1654174,64490,"Eupatorium fistulosum",NA,NA,10.1699542999268,427.451782226563,NA,NA
"721",1654175,64490,"Eupatorium fistulosum",NA,NA,9.74917829036713,408.673095703125,NA,NA
"722",1654176,64490,"Eupatorium fistulosum",NA,NA,8.99384319782257,429.981117248535,NA,NA
"723",1654177,64490,"Eupatorium fistulosum",NA,NA,9.51475143432617,430.437965393066,NA,NA
"724",1654178,64490,"Eupatorium fistulosum",NA,NA,9.37838137149811,435.347557067871,NA,NA
"725",1654179,23306,"Eupatorium maculatum",NA,NA,8.67783725261688,393.235092163086,NA,NA
"726",1654180,23306,"Eupatorium maculatum",NA,NA,9.70547497272491,403.470230102539,NA,NA
"727",1654181,23306,"Eupatorium maculatum",NA,NA,11.1046612262726,412.998847961426,NA,NA
"728",1654182,23306,"Eupatorium maculatum",NA,NA,12.2611546516418,393.23673248291,NA,NA
"729",1654183,23306,"Eupatorium maculatum",NA,NA,9.61654484272003,379.868316650391,NA,NA
"730",1654204,34347,"Ludwigia alternifolia",NA,NA,11.7536163330078,443.035621643066,NA,NA
"731",1654205,34347,"Ludwigia alternifolia",NA,NA,10.5764830112457,465.369415283203,NA,NA
"732",1654206,34347,"Ludwigia alternifolia",NA,NA,9.52000200748444,464.584922790527,NA,NA
"733",1654207,34347,"Ludwigia alternifolia",NA,NA,13.0814218521118,446.764297485352,NA,NA
"734",1654208,34347,"Ludwigia alternifolia",NA,NA,12.0878744125366,449.158325195313,NA,NA
"735",1654214,40121,"Panicum virgatum",NA,NA,12.4630701541901,415.19588470459,NA,NA
"736",1654215,40121,"Panicum virgatum",NA,NA,8.50278556346893,416.989326477051,NA,NA
"737",1654216,40121,"Panicum virgatum",NA,NA,12.6945006847382,416.404724121094,NA,NA
"738",1654217,40121,"Panicum virgatum",NA,NA,9.42695438861847,419.87232208252,NA,NA
"739",1654218,40121,"Panicum virgatum",NA,NA,16.7310035228729,418.123168945313,NA,NA
"740",1654285,64490,"Eupatorium fistulosum",NA,NA,10.322231054306,423.552703857422,NA,NA
"741",1654286,64490,"Eupatorium fistulosum",NA,NA,15.0164973735809,443.51921081543,NA,NA
"742",1654287,64490,"Eupatorium fistulosum",NA,NA,11.0503494739532,432.286033630371,NA,NA
"743",1654288,64490,"Eupatorium fistulosum",NA,NA,13.2402682304382,434.07039642334,NA,NA
"744",1654289,64490,"Eupatorium fistulosum",NA,NA,14.2985236644745,435.034027099609,NA,NA
"745",1654290,23306,"Eupatorium maculatum",NA,NA,10.9651458263397,437.513961791992,NA,NA
"746",1654291,23306,"Eupatorium maculatum",NA,NA,13.5416281223297,432.302474975586,NA,NA
"747",1654292,23306,"Eupatorium maculatum",NA,NA,11.7421162128448,422.346878051758,NA,NA
"748",1654293,23306,"Eupatorium maculatum",NA,NA,12.5219523906708,430.708770751953,NA,NA
"749",1654294,23306,"Eupatorium maculatum",NA,NA,14.3581426143646,404.722290039063,NA,NA
"750",1654312,34347,"Ludwigia alternifolia",NA,NA,12.7529430389404,460.790748596191,NA,NA
"751",1654313,34347,"Ludwigia alternifolia",NA,NA,14.5741617679596,457.543067932129,NA,NA
"752",1654314,34347,"Ludwigia alternifolia",NA,NA,10.5831789970398,453.929748535156,NA,NA
"753",1654315,34347,"Ludwigia alternifolia",NA,NA,16.9416511058807,446.928863525391,NA,NA
"754",1654316,34347,"Ludwigia alternifolia",NA,NA,16.0144090652466,459.279937744141,NA,NA
"755",1654322,40121,"Panicum virgatum",NA,NA,23.6637997627258,430.678215026855,NA,NA
"756",1654323,40121,"Panicum virgatum",NA,NA,25.5200219154358,422.986831665039,NA,NA
"757",1654324,40121,"Panicum virgatum",NA,NA,22.8388428688049,413.052368164063,NA,NA
"758",1654325,40121,"Panicum virgatum",NA,NA,17.8086018562317,425.773849487305,NA,NA
"759",1654382,64490,"Eupatorium fistulosum",NA,NA,11.0843884944916,423.835525512695,NA,NA
"760",1654384,64490,"Eupatorium fistulosum",NA,NA,9.65047001838684,414.68391418457,NA,NA
"761",1654385,64490,"Eupatorium fistulosum",NA,NA,11.5251994132996,400.406379699707,NA,NA
"762",1654412,34347,"Ludwigia alternifolia",NA,NA,25.5738353729248,457.033958435059,NA,NA
"763",1654414,34347,"Ludwigia alternifolia",NA,NA,22.9095196723938,453.065528869629,NA,NA
"764",1654415,34347,"Ludwigia alternifolia",NA,NA,23.7071394920349,455.729675292969,NA,NA
"765",1654419,40121,"Panicum virgatum",NA,NA,21.0294699668884,432.087898254395,NA,NA
"766",1654420,40121,"Panicum virgatum",NA,NA,30.7248258590698,436.801948547363,NA,NA
"767",1654421,40121,"Panicum virgatum",NA,NA,20.5974864959717,446.004371643066,NA,NA
"768",1654490,64490,"Eupatorium fistulosum",NA,NA,15.7598686218262,412.39933013916,NA,NA
"769",1654491,64490,"Eupatorium fistulosum",NA,NA,19.8968887329102,405.23738861084,NA,NA
"770",1654492,64490,"Eupatorium fistulosum",NA,NA,14.9683403968811,425.740928649902,NA,NA
"771",1654520,34347,"Ludwigia alternifolia",NA,NA,25.9704828262329,440.617332458496,NA,NA
"772",1654521,34347,"Ludwigia alternifolia",NA,NA,12.5112819671631,458.006744384766,NA,NA
"773",1654522,34347,"Ludwigia alternifolia",NA,NA,11.2842965126038,441.077728271484,NA,NA
"774",1654530,40121,"Panicum virgatum",NA,NA,10.1524865627289,452.939071655273,NA,NA
"775",1654531,40121,"Panicum virgatum",NA,NA,31.6917490959167,458.642845153809,NA,NA
"776",1654599,64490,"Eupatorium fistulosum",NA,NA,11.4616131782532,455.55233001709,NA,NA
"777",1654601,64490,"Eupatorium fistulosum",NA,NA,13.5423672199249,423.697280883789,NA,NA
"778",1654602,64490,"Eupatorium fistulosum",NA,NA,14.9930346012115,415.566101074219,NA,NA
"779",1654629,34347,"Ludwigia alternifolia",NA,NA,14.6085917949677,423.354797363281,NA,NA
"780",1654631,34347,"Ludwigia alternifolia",NA,NA,13.5140192508698,443.007965087891,NA,NA
"781",1654633,34347,"Ludwigia alternifolia",NA,NA,10.6223630905151,445.409965515137,NA,NA
"782",1654638,40121,"Panicum virgatum",NA,NA,34.0352511405945,423.858108520508,NA,NA
"783",1654639,40121,"Panicum virgatum",NA,NA,28.4016489982605,435.969161987305,NA,NA
"784",1654641,40121,"Panicum virgatum",NA,NA,11.2242519855499,457.593307495117,NA,NA
"785",1656004,44133,"Prosopis glandulosa",NA,NA,32,NA,NA,NA
"786",1656005,44133,"Prosopis glandulosa",NA,NA,11,NA,NA,NA
"787",1656006,44133,"Prosopis glandulosa",NA,NA,30,NA,NA,NA
"788",1660348,51149,"Sorghum halepense",45.7833333333333,8.75,26.18,NA,NA,NA
"789",1660349,51149,"Sorghum halepense",45.7833333333333,8.75,24.22,NA,NA,NA
"790",1660350,51149,"Sorghum halepense",45.7833333333333,8.75,25.76,NA,NA,NA
"791",1661575,23397,"Euphorbia dendroides",44.1833333333333,8.41666666666666,18.09954,439.8481,NA,NA
"792",1661576,23397,"Euphorbia dendroides",44.1833333333333,8.41666666666666,18.27938,440.1992,NA,NA
"793",1661577,23397,"Euphorbia dendroides",44.1833333333333,8.41666666666666,18.54821,443.5699,NA,NA
"794",1662330,46948,"Rubus caesius",45.8,8.8,22.27288,439.1809,NA,NA
"795",1662331,46948,"Rubus caesius",45.8,8.8,22.18162,441.571,NA,NA
"796",1662332,46948,"Rubus caesius",45.8,8.8,23.30134,443.8625,NA,NA
"797",1662367,47392,"Rubus ulmifolius",45.8666666666667,8.63333333333333,24.71596,470.6822,NA,NA
"798",1662368,47392,"Rubus ulmifolius",45.8666666666667,8.63333333333333,26.80175,493.9297,NA,NA
"799",1662369,47392,"Rubus ulmifolius",45.8666666666667,8.63333333333333,25.88295,492.1734,NA,NA
"800",1664174,13052,"Cirsium pannonicum",45.8333333333333,9.36666666666667,18.04878,455.4409,NA,NA
"801",1664175,13052,"Cirsium pannonicum",45.8333333333333,9.36666666666667,18.28994,458.47,NA,NA
"802",1664176,13052,"Cirsium pannonicum",45.8333333333333,9.36666666666667,18.1714,456.8761,NA,NA
"803",1665526,30003,"Hypericum montanum",45.8333333333333,9.36666666666667,20.73999,481.6007,NA,NA
"804",1665527,30003,"Hypericum montanum",45.8333333333333,9.36666666666667,20.78411,481.7713,NA,NA
"805",1665528,30003,"Hypericum montanum",45.8333333333333,9.36666666666667,20.26957,481.2124,NA,NA
"806",1665539,30010,"Hypericum perforatum",45.8166666666667,9.36666666666667,29.78457,501.2711,NA,NA
"807",1665540,30010,"Hypericum perforatum",45.8166666666667,9.36666666666667,30.02521,505.0045,NA,NA
"808",1665541,30010,"Hypericum perforatum",45.8166666666667,9.36666666666667,29.45999,503.3677,NA,NA
"809",1666566,13016,"Cirsium arvense",45.7833333333333,8.83333333333334,19.9191,423.653,NA,NA
"810",1666567,13016,"Cirsium arvense",45.7833333333333,8.83333333333334,15.70556,414.5383,NA,NA
"811",1666568,13016,"Cirsium arvense",45.7833333333333,8.83333333333334,16.88916,414.7009,NA,NA
"812",1666773,23289,"Eupatorium cannabinum",45.85,8.83333333333334,16.90501,479.8519,NA,NA
"813",1666774,23289,"Eupatorium cannabinum",45.85,8.83333333333334,17.00114,478.6636,NA,NA
"814",1666775,23289,"Eupatorium cannabinum",45.85,8.83333333333334,16.68269,473.7084,NA,NA
"815",1666890,25487,"Galium aparine",45.7833333333333,8.83333333333334,23.79424,401.7633,NA,NA
"816",1666891,25487,"Galium aparine",45.7833333333333,8.83333333333334,25.91182,420.341,NA,NA
"817",1666892,25487,"Galium aparine",45.7833333333333,8.83333333333334,24.89076,416.918,NA,NA
"818",1667410,39973,"Panicum dichotomiflorum",45.7666666666667,8.85,20.04032,401.8769,NA,NA
"819",1667411,39973,"Panicum dichotomiflorum",45.7666666666667,8.85,18.49497,398.2954,NA,NA
"820",1667412,39973,"Panicum dichotomiflorum",45.7666666666667,8.85,18.69371,400.7988,NA,NA
"821",1667475,40457,"Paspalum dilatatum",45.3166666666667,9.16666666666666,16.83611,470.2248,NA,NA
"822",1667476,40457,"Paspalum dilatatum",45.3166666666667,9.16666666666666,15.10562,473.4839,NA,NA
"823",1667477,40457,"Paspalum dilatatum",45.3166666666667,9.16666666666666,17.28717,469.1825,NA,NA
"824",1667886,66646,"Cirsium erisithales",45.8666666666667,8.76666666666667,33.50153,463.3907,NA,NA
"825",1667887,66646,"Cirsium erisithales",45.8666666666667,8.76666666666667,32.96308,453.4826,NA,NA
"826",1667888,66646,"Cirsium erisithales",45.8666666666667,8.76666666666667,31.61,458.917,NA,NA
"827",1667895,66648,"Cirsium montanum",46.0333333333333,9.7,33.8906,458.9921,NA,NA
"828",1667896,66648,"Cirsium montanum",46.0333333333333,9.7,35.66761,461.1946,NA,NA
"829",1667897,66648,"Cirsium montanum",46.0333333333333,9.7,33.62186,455.378,NA,NA
"830",1668147,29986,"Hypericum humifusum",45.5166666666667,8.13333333333333,18.26266,526.8622,NA,NA
"831",1668148,29986,"Hypericum humifusum",45.5166666666667,8.13333333333333,18.87919,526.0867,NA,NA
"832",1668149,29986,"Hypericum humifusum",45.5166666666667,8.13333333333333,19.15586,522.531,NA,NA
"833",1668603,51149,"Sorghum halepense",45.7666666666667,8.85,12.10943,418.052,NA,NA
"834",1668604,51149,"Sorghum halepense",45.7666666666667,8.85,15.57342,420.0204,NA,NA
"835",1668605,51149,"Sorghum halepense",45.7666666666667,8.85,20.00002,439.8453,NA,NA
"836",1671731,46982,"Rubus corchorifolius",27.9751666666667,119.1351,18.2495860165593,550,2.83965041398344,14.6273229070837
"837",1671778,239087,"Lyonia ovalifolia var. elliptica",26.5898833333333,118.053633333333,16.2100285442436,396.170212765958,2.76305899143673,6.85964718853363
"838",1671789,46982,"Rubus corchorifolius",26.5898833333333,118.053633333333,18.7556529680365,567.385321100918,2.81890410958904,9.18332103321033
"839",1673825,45431,"Quercus michauxii",39.6,-82.6,16.65,NA,1.5,NA
"840",1673826,45431,"Quercus michauxii",39.6,-82.6,15.15,NA,1.15,NA
"841",1673921,45431,"Quercus michauxii",NA,NA,13.35,NA,0.55,8.75
"842",1674385,40457,"Paspalum dilatatum",-34.6,-58.5,15.5,NA,NA,NA
"843",1674387,48859,"Schizachyrium scoparium",-34.6,-58.5,17.85,NA,NA,NA
"844",1674799,44133,"Prosopis glandulosa",32.5,-106.8,30.5,NA,NA,NA
"845",2388920,44133,"Prosopis glandulosa",NA,NA,27.002,NA,NA,NA
"846",2388934,13051,"Cirsium palustre",NA,NA,17.99,NA,NA,NA
"847",2388935,23314,"Eupatorium perfoliatum",NA,NA,21.49,NA,NA,NA
"848",2388955,13027,"Cirsium dissectum",NA,NA,17.25,NA,NA,NA
"849",2388995,13016,"Cirsium arvense",NA,NA,25.51545455,NA,NA,NA
"850",2460002,45431,"Quercus michauxii",41.4198,-74.0095,31.0733333333333,NA,NA,NA
"851",2460005,45431,"Quercus michauxii",41.4198,-74.0095,30.4485714285714,NA,NA,NA
"852",2460054,40121,"Panicum virgatum",45.41,-93.21,16.1,NA,NA,NA
"853",2460061,48859,"Schizachyrium scoparium",45.41,-93.21,12.7,NA,NA,NA
"854",2460064,51135,"Sorghastrum nutans",45.41,-93.21,16.8,NA,NA,NA
"855",2460084,45431,"Quercus michauxii",35.05,-83.42,25.4,NA,NA,NA
"856",2460434,34627,"Lyonia lucida",33.33,-79.22,9.2,NA,NA,NA
"857",2460438,44869,"Pterocaulon pycnostachyum",33.33,-79.22,19.7,NA,NA,NA
"858",2460531,44133,"Prosopis glandulosa",34,-107,24.9,NA,NA,NA
"859",2462232,13011,"Cirsium acaulon",45.56,5.96,32.2,438,NA,NA
"860",2462275,86579,"Hypericum richeri",45.98,5.138,18.1,454.7,3.41,NA
"861",2464317,7911,"Bouteloua gracilis",41.183333,-104.9,15.57488203,412.5309176,NA,NA
"862",2464318,7911,"Bouteloua gracilis",41.183333,-104.9,18.25866113,434.8377637,NA,NA
"863",2464319,7911,"Bouteloua gracilis",41.183333,-104.9,16.02066577,414.3988279,NA,NA
"864",2464320,7911,"Bouteloua gracilis",41.183333,-104.9,13.8762137,425.3504803,NA,NA
"865",2464321,7911,"Bouteloua gracilis",41.183333,-104.9,12.87090788,417.7281104,NA,NA
"866",2464322,7911,"Bouteloua gracilis",41.183333,-104.9,15.03011399,414.5949818,NA,NA
"867",2464323,7911,"Bouteloua gracilis",41.183333,-104.9,14.89483764,411.5530138,NA,NA
"868",2464324,7911,"Bouteloua gracilis",41.183333,-104.9,12.88482404,416.5666886,NA,NA
"869",2464325,7911,"Bouteloua gracilis",41.183333,-104.9,16.33711839,424.1091022,NA,NA
"870",2464326,7911,"Bouteloua gracilis",41.183333,-104.9,11.92311308,283.4892719,NA,NA
"871",2468296,13038,"Cirsium heterophyllum",45.0333,6.35,NA,442.5,NA,NA
"872",2468298,13038,"Cirsium heterophyllum",45.0333,6.35,24.48,NA,NA,NA
"873",2468299,13038,"Cirsium heterophyllum",45.0333,6.35,NA,NA,1.56,NA
"874",2470191,30000,"Hypericum maculatum",45.61667,6.13,NA,455.1,NA,NA
"875",2470192,30000,"Hypericum maculatum",45.61667,6.13,32.26,NA,NA,NA
"876",2470194,30000,"Hypericum maculatum",45.61667,6.13,NA,498.1,NA,NA
"877",2470197,30000,"Hypericum maculatum",45.61667,6.13,28.6,NA,NA,NA
"878",2470199,30000,"Hypericum maculatum",45.61667,6.13,NA,NA,2.13,NA
"879",2470204,30000,"Hypericum maculatum",45.61667,6.13,NA,NA,1.93,NA
"880",2470205,30000,"Hypericum maculatum",45.61667,6.13,NA,503.9,NA,NA
"881",2470207,30000,"Hypericum maculatum",45.61667,6.13,37.05,NA,NA,NA
"882",2470530,13010,"Cirsium acaule",45.1,6.4833,30.04,NA,NA,NA
"883",2470531,13010,"Cirsium acaule",45.1,6.4833,NA,430.52,NA,NA
"884",2470532,13010,"Cirsium acaule",45.1,6.4833,NA,NA,2.25,NA
"885",2488919,39965,"Panicum coloratum",-28.09076,31.95829,26.33,NA,NA,NA
"886",2488920,39965,"Panicum coloratum",-28.22183,31.79455,17.2,NA,NA,NA
"887",2488921,39965,"Panicum coloratum",-28.22071,31.79964,23.23,NA,NA,NA
"888",2488922,39965,"Panicum coloratum",-28.16832,31.96869,19.85,NA,NA,NA
"889",2488923,39965,"Panicum coloratum",-28.22448,31.77158,34.29,414.19,NA,NA
"890",2488924,39972,"Panicum deustum",-28.09076,31.95829,22.88,NA,NA,NA
"891",2488925,39972,"Panicum deustum",-28.18363,31.98284,20,390.8,NA,NA
"892",2488927,39972,"Panicum deustum",-28.15475,32.01273,26.13,NA,NA,NA
"893",2488928,39972,"Panicum deustum",-28.16832,31.96869,20.22,NA,NA,NA
"894",2488929,40030,"Panicum maximum",-28.09076,31.95829,27.08,NA,NA,NA
"895",2488930,40030,"Panicum maximum",-28.23408,32.01732,21.62,NA,NA,NA
"896",2488931,40030,"Panicum maximum",-28.18363,31.98284,20.51,NA,NA,NA
"897",2488932,40030,"Panicum maximum",-28.22183,31.79455,20.13,427.4,NA,NA
"898",2488933,40030,"Panicum maximum",-28.22071,31.79964,48.695,421.8675,NA,NA
"899",2488934,40030,"Panicum maximum",-28.15475,32.01273,26,414.7,NA,NA
"900",2488935,40030,"Panicum maximum",-28.16832,31.96869,25.51,NA,NA,NA
"901",2488936,40030,"Panicum maximum",-28.22448,31.77158,28.3233333333333,409.48,NA,NA
"902",2498657,34362,"Ludwigia octovalvis",18.3262,-65.816,18.89,482.2,0.91,NA
"903",2499805,29976,"Hypericum erectum",44.161944,145.235556,10.06095,452.8363,NA,NA
"904",2499806,29976,"Hypericum erectum",44.161944,145.235556,13.49946,444.25308,NA,NA
"905",2499807,29976,"Hypericum erectum",44.161944,145.235556,12.03152,451.91784,NA,NA
"906",2499844,83182,"Eupatorium lindleyanum",44.161944,145.235556,25.84475,452.85503,NA,NA
"907",2499845,83182,"Eupatorium lindleyanum",44.161944,145.235556,18.05735,445.18982,NA,NA
"908",2499846,83182,"Eupatorium lindleyanum",44.161944,145.235556,20.19906,465.66044,NA,NA
"909",2500504,45431,"Quercus michauxii",41.4,-74.02,21.6,NA,NA,NA
"910",2500505,45431,"Quercus michauxii",41.4,-74.02,23.1,NA,NA,NA
"911",2500506,45431,"Quercus michauxii",41.4,-74.02,23.8,NA,NA,NA
"912",2500507,45431,"Quercus michauxii",41.4,-74.02,23.1,NA,NA,NA
"913",2500508,45431,"Quercus michauxii",41.4,-74.02,23,NA,NA,NA
"914",2500509,45431,"Quercus michauxii",41.4,-74.02,22.7,NA,NA,NA
"915",2500568,45431,"Quercus michauxii",41.75,-74.02,32.4,NA,NA,NA
"916",2500571,45431,"Quercus michauxii",41.75,-74.02,30.1,NA,NA,NA
"917",2501181,45431,"Quercus michauxii",29.63,-82.36,17.8,NA,NA,NA
"918",2501185,45432,"Quercus minima",29.63,-82.36,8.9,NA,NA,NA
"919",2501234,34627,"Lyonia lucida",30.73,-82.13,7,NA,0.343767,NA
"920",2501358,13059,"Cirsium rydbergii",37.22,-110.9,15.7,NA,NA,NA
"921",2501692,48859,"Schizachyrium scoparium",45.41,-93.21,15.0329987,NA,NA,NA
"922",2501694,51135,"Sorghastrum nutans",45.41,-93.21,19.6622462,NA,NA,NA
"923",2501783,3170,"Ambrosia trifida",40.1,-88.23,44.1,NA,NA,NA
"924",2502091,44133,"Prosopis glandulosa",34,-107,24.9,NA,NA,NA
"925",2502092,34627,"Lyonia lucida",33.33,-79.22,9.2,NA,NA,NA
"926",2502096,44869,"Pterocaulon pycnostachyum",33.33,-79.22,19.7,NA,NA,NA
"927",2502312,39959,"Panicum capillare",45.41,-93.21,17.8,NA,NA,NA
"928",2502313,40121,"Panicum virgatum",45.41,-93.21,16.1,NA,NA,NA
"929",2502321,48859,"Schizachyrium scoparium",45.41,-93.21,10.4,NA,NA,NA
"930",2502324,51135,"Sorghastrum nutans",45.41,-93.21,13.9,NA,NA,NA
"931",2508317,13049,"Cirsium oleraceum",NA,NA,11.44476587,369.5261392,NA,NA
"932",2508318,13049,"Cirsium oleraceum",NA,NA,13.10763545,348.4942523,NA,NA
"933",2508319,13049,"Cirsium oleraceum",NA,NA,15.32120889,373.6786801,NA,NA
"934",2508320,13049,"Cirsium oleraceum",NA,NA,12.68842034,380.432858,NA,NA
"935",2508321,13049,"Cirsium oleraceum",NA,NA,13.37992461,336.0518444,NA,NA
"936",2689087,39959,"Panicum capillare",45.43861111,-71.69138889,33.271,426.766,NA,NA
"937",2715260,23314,"Eupatorium perfoliatum",NA,NA,27.59,NA,NA,NA
"938",2715261,30010,"Hypericum perforatum",NA,NA,34.59,NA,NA,NA
